campo,fecha,dias,oil_bpd,agua_bpd,gas_ksm3d
HEIMDAL,2014-01-01,31,0.0,0.0,0.0
HEIMDAL,2014-02-01,28,0.0,0.0,0.0
HEIMDAL,2014-03-01,31,0.0,0.0,0.0
HEIMDAL,2014-04-01,30,0.0,0.0,0.0
HEIMDAL,2014-05-01,31,0.0,0.0,0.0
HEIMDAL,2014-06-01,30,0.0,0.0,0.0
HEIMDAL,2014-07-01,31,0.0,0.0,0.0
HEIMDAL,2014-08-01,31,0.0,0.0,0.0
HEIMDAL,2014-09-01,30,0.0,0.0,0.0
HEIMDAL,2014-10-01,31,0.0,0.0,0.0
HEIMDAL,2014-11-01,30,0.0,0.0,0.0
HEIMDAL,2014-12-01,31,0.0,0.0,0.0
HEIMDAL,2015-01-01,31,0.0,0.0,0.0
HEIMDAL,2015-02-01,28,0.0,0.0,0.0
HEIMDAL,2015-03-01,31,0.0,0.0,0.0
HEIMDAL,2015-04-01,30,0.0,0.0,0.0
HEIMDAL,2015-05-01,31,0.0,0.0,0.0
HEIMDAL,2015-06-01,30,0.0,0.0,0.0
HEIMDAL,2015-07-01,31,0.0,0.0,0.0
HEIMDAL,2015-08-01,31,0.0,0.0,0.0
HEIMDAL,2015-09-01,30,0.0,0.0,0.0
HEIMDAL,2015-10-01,31,0.0,0.0,0.0
HEIMDAL,2015-11-01,30,0.0,0.0,0.0
HEIMDAL,2015-12-01,31,0.0,0.0,0.0
HEIMDAL,2016-01-01,31,0.0,0.0,0.0
HEIMDAL,2016-02-01,29,0.0,0.0,115.86
HEIMDAL,2016-03-01,31,472.7,0.0,600.65
HEIMDAL,2016-04-01,30,538.8,0.0,1184.33
HEIMDAL,2016-05-01,31,602.6,0.0,447.42
HEIMDAL,2016-06-01,30,0.0,0.0,0.0
HEIMDAL,2016-07-01,31,487.0,0.0,519.35
HEIMDAL,2016-08-01,31,0.0,0.0,57.42
HEIMDAL,2016-09-01,30,132.1,0.0,261.0
HEIMDAL,2016-10-01,31,215.1,0.0,466.13
HEIMDAL,2016-11-01,30,742.2,0.0,637.0
HEIMDAL,2016-12-01,31,472.7,0.0,716.45
HEIMDAL,2017-01-01,31,1042.9,0.0,1298.06
HEIMDAL,2017-02-01,28,1347.8,0.0,1449.64
HEIMDAL,2017-03-01,31,1166.7,0.0,1569.03
HEIMDAL,2017-04-01,30,1302.0,0.0,1435.67
HEIMDAL,2017-05-01,31,1274.2,0.0,1660.32
HEIMDAL,2017-06-01,30,1421.5,0.0,1657.0
HEIMDAL,2017-07-01,31,1375.6,0.0,1675.16
HEIMDAL,2017-08-01,31,1081.4,0.0,996.13
HEIMDAL,2017-09-01,30,962.3,0.0,1699.67
HEIMDAL,2017-10-01,31,1395.9,0.0,1561.94
HEIMDAL,2017-11-01,30,1492.8,0.0,851.67
HEIMDAL,2017-12-01,31,330.7,0.0,582.9
HEIMDAL,2018-01-01,31,1247.8,0.0,1219.68
HEIMDAL,2018-02-01,28,1004.1,0.0,1461.43
HEIMDAL,2018-03-01,31,754.8,0.0,184.52
HEIMDAL,2018-04-01,30,96.4,0.0,211.0
HEIMDAL,2018-05-01,31,138.0,0.0,14.84
HEIMDAL,2018-06-01,30,335.5,0.0,769.0
HEIMDAL,2018-07-01,31,708.1,0.0,920.65
HEIMDAL,2018-08-01,31,710.1,0.0,707.74
HEIMDAL,2018-09-01,30,337.6,0.0,50.67
HEIMDAL,2018-10-01,31,237.4,0.0,526.45
HEIMDAL,2018-11-01,30,400.5,0.0,549.33
HEIMDAL,2018-12-01,31,373.3,0.0,180.32
HEIMDAL,2019-01-01,31,89.3,0.0,337.74
HEIMDAL,2019-02-01,28,388.6,0.0,251.07
HEIMDAL,2019-03-01,31,174.5,0.0,371.61
HEIMDAL,2019-04-01,30,151.0,0.0,94.67
HEIMDAL,2019-05-01,31,265.8,0.0,258.39
HEIMDAL,2019-06-01,30,37.7,0.0,296.33
HEIMDAL,2019-07-01,31,280.0,0.0,136.13
HEIMDAL,2019-08-01,31,50.7,0.0,0.0
HEIMDAL,2019-09-01,30,178.2,0.0,348.67
HEIMDAL,2019-10-01,31,148.1,0.0,117.74
HEIMDAL,2019-11-01,30,236.9,0.0,157.33
HEIMDAL,2019-12-01,31,162.3,0.0,172.58
HEIMDAL,2020-01-01,31,115.7,0.0,190.0
HEIMDAL,2020-02-01,29,86.8,0.0,189.66
HEIMDAL,2020-03-01,31,119.7,0.0,99.68
HEIMDAL,2020-04-01,30,153.1,0.0,149.33
HEIMDAL,2020-05-01,31,117.7,0.0,145.16
HEIMDAL,2020-06-01,30,125.8,0.0,99.33
HEIMDAL,2020-07-01,31,0.0,0.0,0.0
HEIMDAL,2020-08-01,31,0.0,0.0,0.0
HEIMDAL,2020-09-01,30,0.0,0.0,0.0
HEIMDAL,2020-10-01,31,0.0,0.0,0.0
HEIMDAL,2020-11-01,30,0.0,0.0,0.0
HEIMDAL,2020-12-01,31,0.0,0.0,0.0
HEIMDAL,2021-01-01,31,0.0,0.0,0.0
HEIMDAL,2021-02-01,28,0.0,0.0,7.14
HEIMDAL,2021-03-01,31,0.0,0.0,0.0
HEIMDAL,2021-04-01,30,0.0,0.0,0.0
HEIMDAL,2021-05-01,31,0.0,0.0,0.0
HEIMDAL,2021-06-01,30,0.0,0.0,0.0
HEIMDAL,2021-07-01,31,0.0,0.0,0.0
HEIMDAL,2021-08-01,31,0.0,0.0,0.0
HEIMDAL,2021-09-01,30,0.0,0.0,0.0
HEIMDAL,2021-10-01,31,0.0,0.0,0.0
HEIMDAL,2021-11-01,30,0.0,0.0,0.0
HEIMDAL,2021-12-01,31,0.0,0.0,0.0
HEIMDAL,2022-01-01,31,0.0,0.0,0.0
HEIMDAL,2022-02-01,28,0.0,0.0,0.0
HEIMDAL,2022-03-01,31,0.0,0.0,0.0
HEIMDAL,2022-04-01,30,0.0,0.0,0.0
HEIMDAL,2022-05-01,31,0.0,0.0,0.0
HEIMDAL,2022-06-01,30,0.0,0.0,0.0
HEIMDAL,2022-07-01,31,0.0,0.0,0.0
HEIMDAL,2022-08-01,31,0.0,0.0,0.0
HEIMDAL,2022-09-01,30,0.0,0.0,0.0
HEIMDAL,2022-10-01,31,0.0,0.0,0.0
HEIMDAL,2022-11-01,30,0.0,0.0,0.0
HEIMDAL,2022-12-01,31,0.0,0.0,0.0
HEIMDAL,2023-01-01,31,0.0,0.0,0.0
HEIMDAL,2023-02-01,28,0.0,0.0,0.0
HEIMDAL,2023-03-01,31,0.0,0.0,0.0
HEIMDAL,2023-04-01,30,0.0,0.0,0.0
HEIMDAL,2023-05-01,31,0.0,0.0,0.0
HEIMDAL,2023-06-01,30,0.0,0.0,0.0
HEIMDAL,2023-07-01,31,0.0,0.0,0.0
HEIMDAL,2023-08-01,31,0.0,0.0,0.0
HEIMDAL,2023-09-01,30,0.0,0.0,0.0
HEIMDAL,2023-10-01,31,8.1,0.0,0.0
HEIMDAL,2023-11-01,30,18.9,0.0,0.0
HEIMDAL,2023-12-01,31,0.0,0.0,0.0
HEIMDAL,2024-01-01,31,0.0,0.0,0.0
HEIMDAL,2024-02-01,29,0.0,0.0,0.0
HEIMDAL,2024-03-01,31,0.0,0.0,0.0
HEIMDAL,2024-04-01,30,0.0,0.0,0.0
HEIMDAL,2024-05-01,31,0.0,0.0,0.0
HEIMDAL,2024-06-01,30,0.0,0.0,0.0
HEIMDAL,2024-07-01,31,0.0,0.0,0.0
HEIMDAL,2024-08-01,31,0.0,0.0,0.0
HEIMDAL,2024-09-01,30,0.0,0.0,0.0
HEIMDAL,2024-10-01,31,0.0,0.0,0.0
HEIMDAL,2024-11-01,30,0.0,0.0,0.0
HEIMDAL,2024-12-01,31,0.0,0.0,0.0
HEIMDAL,2025-01-01,31,0.0,0.0,0.0
HEIMDAL,2025-02-01,28,0.0,0.0,0.0
HEIMDAL,2025-03-01,31,0.0,0.0,0.0
HEIMDAL,2025-04-01,30,0.0,0.0,0.0
HEIMDAL,2025-05-01,31,0.0,0.0,0.0
HEIMDAL,2025-06-01,30,0.0,0.0,0.0
HEIMDAL,2025-07-01,31,0.0,0.0,0.0
HEIMDAL,2025-08-01,31,0.0,0.0,0.0
HEIMDAL,2025-09-01,30,0.0,0.0,0.0
HEIMDAL,2025-10-01,31,0.0,0.0,0.0
HEIMDAL,2025-11-01,30,0.0,0.0,0.0
HEIMDAL,2025-12-01,31,0.0,0.0,0.0
HEIMDAL,2026-01-01,31,0.0,0.0,0.0
HEIMDAL,2026-02-01,28,0.0,0.0,0.0
HEIMDAL,2026-03-01,31,0.0,0.0,0.0
HEIMDAL,2026-04-01,30,0.0,0.0,0.0
HEIMDAL,2026-05-01,31,0.0,0.0,0.0
HOD,1990-10-01,31,10747.4,0.0,204.19
HOD,1990-11-01,30,11348.9,0.0,246.67
HOD,1990-12-01,31,9751.2,0.0,227.1
HOD,1991-01-01,31,22308.5,0.0,483.55
HOD,1991-02-01,28,27257.3,0.0,551.79
HOD,1991-03-01,31,25609.6,0.0,536.45
HOD,1991-04-01,30,26102.7,0.0,539.0
HOD,1991-05-01,31,25027.3,0.0,477.1
HOD,1991-06-01,30,27216.0,0.0,612.33
HOD,1991-07-01,31,27727.9,0.0,620.32
HOD,1991-08-01,31,12961.0,0.0,252.58
HOD,1991-09-01,30,31325.3,0.0,680.67
HOD,1991-10-01,31,32230.2,0.0,676.77
HOD,1991-11-01,30,31759.3,0.0,696.67
HOD,1991-12-01,31,26520.6,0.0,528.71
HOD,1992-01-01,31,25554.8,0.0,590.97
HOD,1992-02-01,29,23654.0,0.0,568.97
HOD,1992-03-01,31,21724.2,0.0,613.23
HOD,1992-04-01,30,24238.8,0.0,736.67
HOD,1992-05-01,31,19372.6,0.0,595.48
HOD,1992-06-01,30,24211.5,0.0,591.67
HOD,1992-07-01,31,23308.8,0.0,777.1
HOD,1992-08-01,31,22621.0,0.0,794.84
HOD,1992-09-01,30,21402.1,0.0,634.67
HOD,1992-10-01,31,21223.0,0.0,799.03
HOD,1992-11-01,30,19150.3,0.0,723.0
HOD,1992-12-01,31,19175.8,0.0,754.84
HOD,1993-01-01,31,17948.2,0.0,739.68
HOD,1993-02-01,28,16901.6,0.0,674.64
HOD,1993-03-01,31,16398.1,0.0,599.03
HOD,1993-04-01,30,14846.0,0.0,584.67
HOD,1993-05-01,31,13776.7,0.0,523.55
HOD,1993-06-01,30,15376.5,0.0,519.67
HOD,1993-07-01,31,15044.8,0.0,568.39
HOD,1993-08-01,31,14584.2,0.0,560.65
HOD,1993-09-01,30,13692.9,0.0,474.67
HOD,1993-10-01,31,14046.5,0.0,490.0
HOD,1993-11-01,30,13894.2,0.0,468.0
HOD,1993-12-01,31,13131.5,0.0,500.0
HOD,1994-01-01,31,12283.4,0.0,457.42
HOD,1994-02-01,28,10086.1,0.0,341.79
HOD,1994-03-01,31,11435.3,0.0,417.1
HOD,1994-04-01,30,11042.8,0.0,424.33
HOD,1994-05-01,31,10573.0,0.0,412.58
HOD,1994-06-01,30,10873.0,0.0,399.67
HOD,1994-07-01,31,11567.1,0.0,383.55
HOD,1994-08-01,31,6722.0,0.0,144.52
HOD,1994-09-01,30,11126.7,0.0,488.0
HOD,1994-10-01,31,11287.1,0.0,371.94
HOD,1994-11-01,30,10499.8,0.0,372.0
HOD,1994-12-01,31,9941.9,0.0,354.84
HOD,1995-01-01,31,9712.7,0.0,329.68
HOD,1995-02-01,28,9717.7,0.0,358.57
HOD,1995-03-01,31,9359.6,0.0,327.1
HOD,1995-04-01,30,9409.5,0.0,329.0
HOD,1995-05-01,31,8341.1,0.0,292.58
HOD,1995-06-01,30,8965.1,0.0,317.33
HOD,1995-07-01,31,8899.1,0.0,308.71
HOD,1995-08-01,31,8795.6,0.0,332.26
HOD,1995-09-01,30,7721.8,0.0,369.33
HOD,1995-10-01,31,8186.9,0.0,283.23
HOD,1995-11-01,30,8141.1,0.0,277.33
HOD,1995-12-01,31,11033.5,0.0,347.1
HOD,1996-01-01,31,11246.6,0.0,346.77
HOD,1996-02-01,29,11683.8,0.0,336.55
HOD,1996-03-01,31,10589.2,0.0,341.94
HOD,1996-04-01,30,9910.6,0.0,325.67
HOD,1996-05-01,31,9935.9,0.0,346.13
HOD,1996-06-01,30,9705.2,0.0,341.33
HOD,1996-07-01,31,9676.1,0.0,339.35
HOD,1996-08-01,31,8012.4,0.0,308.71
HOD,1996-09-01,30,9250.2,0.0,312.67
HOD,1996-10-01,31,8921.4,0.0,339.03
HOD,1996-11-01,30,8229.2,0.0,299.0
HOD,1996-12-01,31,8499.3,0.0,289.03
HOD,1997-01-01,31,8304.6,0.0,289.03
HOD,1997-02-01,28,8572.1,0.0,299.29
HOD,1997-03-01,31,8087.5,0.0,273.87
HOD,1997-04-01,30,7809.8,0.0,243.33
HOD,1997-05-01,31,7801.4,0.0,254.19
HOD,1997-06-01,30,8646.4,0.0,259.67
HOD,1997-07-01,31,8598.8,0.0,289.35
HOD,1997-08-01,31,7815.6,0.0,246.45
HOD,1997-09-01,30,9826.8,0.0,313.67
HOD,1997-10-01,31,6874.1,0.0,244.84
HOD,1997-11-01,30,7229.1,0.0,213.33
HOD,1997-12-01,31,7231.2,0.0,189.68
HOD,1998-01-01,31,7002.0,0.0,214.84
HOD,1998-02-01,28,8010.5,0.0,222.14
HOD,1998-03-01,31,6839.7,0.0,231.94
HOD,1998-04-01,30,6872.7,0.0,209.67
HOD,1998-05-01,31,7462.5,0.0,230.32
HOD,1998-06-01,30,6717.5,0.0,202.33
HOD,1998-07-01,31,7462.5,0.0,242.58
HOD,1998-08-01,31,708.1,0.0,20.97
HOD,1998-09-01,30,2230.8,0.0,48.33
HOD,1998-10-01,31,2469.3,0.0,54.84
HOD,1998-11-01,30,2784.3,0.0,60.67
HOD,1998-12-01,31,2388.1,0.0,50.97
HOD,1999-01-01,31,2402.3,0.0,52.9
HOD,1999-02-01,28,2736.1,0.0,73.57
HOD,1999-03-01,31,1193.0,0.0,26.77
HOD,1999-04-01,30,1335.5,0.0,21.67
HOD,1999-05-01,31,1974.2,0.0,21.29
HOD,1999-06-01,30,1312.5,0.0,27.33
HOD,1999-07-01,31,3329.5,0.0,92.9
HOD,1999-08-01,31,4047.8,0.0,59.35
HOD,1999-09-01,30,1274.7,0.0,11.67
HOD,1999-10-01,31,1684.0,0.0,29.35
HOD,1999-11-01,30,2461.4,0.0,43.67
HOD,1999-12-01,31,3256.5,0.0,86.45
HOD,2000-01-01,31,1306.7,24.3,26.45
HOD,2000-02-01,29,1845.7,54.2,33.1
HOD,2000-03-01,31,1797.7,67.0,36.77
HOD,2000-04-01,30,1348.1,39.8,27.67
HOD,2000-05-01,31,2181.1,200.9,39.68
HOD,2000-06-01,30,1497.0,62.9,26.67
HOD,2000-07-01,31,2106.1,140.0,33.23
HOD,2000-08-01,31,1300.6,93.3,24.19
HOD,2000-09-01,30,1367.0,50.3,22.0
HOD,2000-10-01,31,2787.8,347.0,50.97
HOD,2000-11-01,30,1052.5,50.3,21.67
HOD,2000-12-01,31,827.8,48.7,14.84
HOD,2001-01-01,31,5212.4,992.2,75.16
HOD,2001-02-01,28,6858.1,579.6,90.36
HOD,2001-03-01,31,6973.6,742.6,114.52
HOD,2001-04-01,30,6883.1,593.3,133.33
HOD,2001-05-01,31,7744.6,604.6,140.0
HOD,2001-06-01,30,5996.3,580.8,125.0
HOD,2001-07-01,31,6360.8,551.9,129.35
HOD,2001-08-01,31,3936.2,369.3,61.94
HOD,2001-09-01,30,5992.1,480.1,90.0
HOD,2001-10-01,31,8466.9,1418.2,170.97
HOD,2001-11-01,30,6897.8,1027.3,139.33
HOD,2001-12-01,31,6604.3,789.3,132.58
HOD,2002-01-01,31,6425.7,627.0,116.13
HOD,2002-02-01,28,6581.8,1017.6,114.64
HOD,2002-03-01,31,6038.2,653.3,115.81
HOD,2002-04-01,30,6862.2,960.2,134.67
HOD,2002-05-01,31,6391.2,969.8,113.55
HOD,2002-06-01,30,6361.1,750.6,118.33
HOD,2002-07-01,31,6965.4,1266.1,171.61
HOD,2002-08-01,31,4664.6,700.0,111.61
HOD,2002-09-01,30,6560.3,784.1,159.33
HOD,2002-10-01,31,7606.6,1278.2,183.23
HOD,2002-11-01,30,5887.3,834.4,147.0
HOD,2002-12-01,31,6584.0,1227.5,186.77
HOD,2003-01-01,31,6435.9,959.7,163.23
HOD,2003-02-01,28,6673.9,943.5,178.93
HOD,2003-03-01,31,5817.1,951.6,150.97
HOD,2003-04-01,30,6463.8,1037.8,161.33
HOD,2003-05-01,31,5772.4,1448.7,171.61
HOD,2003-06-01,30,6042.4,1247.5,179.67
HOD,2003-07-01,31,5478.2,1262.0,172.26
HOD,2003-08-01,31,4161.4,848.1,110.65
HOD,2003-09-01,30,4222.6,731.7,93.67
HOD,2003-10-01,31,5953.0,1290.4,0.0
HOD,2003-11-01,30,5698.6,1375.4,0.0
HOD,2003-12-01,31,5528.9,955.6,0.0
HOD,2004-01-01,31,5831.3,1982.3,166.45
HOD,2004-02-01,29,5313.8,1210.2,178.28
HOD,2004-03-01,31,5169.8,2641.7,152.26
HOD,2004-04-01,30,4897.7,928.8,146.33
HOD,2004-05-01,31,5382.9,1122.0,160.32
HOD,2004-06-01,30,5723.7,1622.8,166.67
HOD,2004-07-01,31,5336.2,1452.7,150.32
HOD,2004-08-01,31,3556.8,1103.8,94.84
HOD,2004-09-01,30,3696.3,1016.9,69.33
HOD,2004-10-01,31,5062.3,1365.5,148.39
HOD,2004-11-01,30,4625.1,1736.0,138.67
HOD,2004-12-01,31,3516.2,744.6,90.97
HOD,2005-01-01,31,3516.2,1044.9,76.77
HOD,2005-02-01,28,5074.5,1657.8,165.0
HOD,2005-03-01,31,4725.5,1592.7,146.45
HOD,2005-04-01,30,4583.2,1593.4,138.33
HOD,2005-05-01,31,4914.2,1574.5,146.77
HOD,2005-06-01,30,4650.3,1408.9,129.0
HOD,2005-07-01,31,2420.6,541.7,31.61
HOD,2005-08-01,31,1813.9,702.0,39.35
HOD,2005-09-01,30,3035.9,2199.3,46.33
HOD,2005-10-01,31,2816.2,1322.9,62.9
HOD,2005-11-01,30,4920.7,1777.9,83.67
HOD,2005-12-01,31,5535.0,2426.6,105.16
HOD,2006-01-01,31,6387.2,2339.4,92.26
HOD,2006-02-01,28,6673.9,2484.5,115.0
HOD,2006-03-01,31,5804.9,1602.9,92.9
HOD,2006-04-01,30,6707.0,2046.3,121.33
HOD,2006-05-01,31,7509.2,1736.8,167.42
HOD,2006-06-01,30,6799.3,2111.3,168.33
HOD,2006-07-01,31,6504.9,7503.1,143.23
HOD,2006-08-01,31,6172.1,2481.4,133.55
HOD,2006-09-01,30,6721.7,905.7,142.67
HOD,2006-10-01,31,6348.6,1042.9,132.58
HOD,2006-11-01,30,5340.0,1597.6,103.0
HOD,2006-12-01,31,6784.9,1450.7,150.0
HOD,2007-01-01,31,6596.2,915.1,145.16
HOD,2007-02-01,28,6896.3,1439.9,161.79
HOD,2007-03-01,31,4599.7,815.6,114.84
HOD,2007-04-01,30,4763.5,1088.1,129.33
HOD,2007-05-01,31,5886.0,1205.2,154.84
HOD,2007-06-01,30,1851.3,356.4,45.67
HOD,2007-07-01,31,4510.4,1258.0,86.13
HOD,2007-08-01,31,5305.8,1274.2,127.42
HOD,2007-09-01,30,5734.2,1042.0,150.33
HOD,2007-10-01,31,5111.0,3926.1,129.68
HOD,2007-11-01,30,5361.0,1243.3,142.0
HOD,2007-12-01,31,5942.8,3082.0,155.16
HOD,2008-01-01,31,5194.2,1061.2,138.39
HOD,2008-02-01,29,1832.7,1097.5,47.59
HOD,2008-03-01,31,4232.4,5908.4,100.32
HOD,2008-04-01,30,4044.3,1088.1,97.67
HOD,2008-05-01,31,4636.2,1126.1,127.1
HOD,2008-06-01,30,1075.6,299.8,11.0
HOD,2008-07-01,31,1744.9,695.9,19.68
HOD,2008-08-01,31,3668.4,3226.1,90.65
HOD,2008-09-01,30,5027.6,2081.9,140.67
HOD,2008-10-01,31,4287.2,2049.3,97.42
HOD,2008-11-01,30,4572.7,1509.6,105.33
HOD,2008-12-01,31,4250.7,1815.9,108.06
HOD,2009-01-01,31,5575.6,2513.9,166.13
HOD,2009-02-01,28,4483.7,2203.7,120.0
HOD,2009-03-01,31,4293.3,2432.7,114.19
HOD,2009-04-01,30,148.9,123.7,1.67
HOD,2009-05-01,31,0.0,0.0,0.0
HOD,2009-06-01,30,1505.4,821.9,29.0
HOD,2009-07-01,31,4329.8,1688.1,89.03
HOD,2009-08-01,31,3566.9,1667.8,61.94
HOD,2009-09-01,30,4094.7,1859.7,71.0
HOD,2009-10-01,31,3664.3,1367.5,61.94
HOD,2009-11-01,30,4681.7,2046.3,103.0
HOD,2009-12-01,31,3737.4,2128.4,79.03
HOD,2010-01-01,31,4045.8,1824.0,78.06
HOD,2010-02-01,28,3919.9,2100.3,55.36
HOD,2010-03-01,31,249.6,192.8,2.9
HOD,2010-04-01,30,3383.9,1327.1,42.0
HOD,2010-05-01,31,3560.8,1682.0,54.52
HOD,2010-06-01,30,547.2,371.1,5.33
HOD,2010-07-01,31,2513.9,1990.4,47.74
HOD,2010-08-01,31,3445.2,1813.9,66.13
HOD,2010-09-01,30,2474.0,1593.4,43.0
HOD,2010-10-01,31,4745.8,2664.0,64.84
HOD,2010-11-01,30,3071.5,2260.1,46.33
HOD,2010-12-01,31,3895.6,1805.8,54.19
HOD,2011-01-01,31,2674.2,1339.1,42.26
HOD,2011-02-01,28,1626.4,543.6,29.29
HOD,2011-03-01,31,1349.3,1079.4,20.32
HOD,2011-04-01,30,1683.6,647.8,30.0
HOD,2011-05-01,31,2349.5,1251.9,42.9
HOD,2011-06-01,30,2142.7,1352.3,39.33
HOD,2011-07-01,31,553.9,318.5,10.0
HOD,2011-08-01,31,0.0,0.0,0.0
HOD,2011-09-01,30,18.9,8.4,0.33
HOD,2011-10-01,31,1111.9,478.8,17.42
HOD,2011-11-01,30,278.8,119.5,4.67
HOD,2011-12-01,31,724.3,361.2,11.61
HOD,2012-01-01,31,1034.8,326.7,14.19
HOD,2012-02-01,29,1915.1,3583.0,23.79
HOD,2012-03-01,31,2363.7,1219.4,31.94
HOD,2012-04-01,30,440.3,134.2,6.0
HOD,2012-05-01,31,1708.4,691.9,20.65
HOD,2012-06-01,30,1283.1,979.1,18.67
HOD,2012-07-01,31,462.6,336.8,6.45
HOD,2012-08-01,31,0.0,0.0,0.0
HOD,2012-09-01,30,0.0,0.0,0.0
HOD,2012-10-01,31,0.0,0.0,0.0
HOD,2012-11-01,30,0.0,0.0,0.0
HOD,2012-12-01,31,0.0,0.0,0.0
HOD,2013-01-01,31,0.0,0.0,0.0
HOD,2013-02-01,28,0.0,0.0,0.0
HOD,2013-03-01,31,0.0,0.0,0.0
HOD,2013-04-01,30,0.0,0.0,0.0
HOD,2013-05-01,31,0.0,0.0,0.0
HOD,2013-06-01,30,0.0,0.0,0.0
HOD,2013-07-01,31,249.6,154.2,4.19
HOD,2013-08-01,31,1759.1,622.9,28.06
HOD,2013-09-01,30,1484.4,649.9,25.67
HOD,2013-10-01,31,921.2,340.9,17.1
HOD,2013-11-01,30,1218.1,1169.9,25.0
HOD,2013-12-01,31,1669.8,1176.8,35.16
HOD,2014-01-01,31,1365.5,1111.9,24.52
HOD,2014-02-01,28,1291.7,936.7,30.0
HOD,2014-03-01,31,1568.4,953.6,26.45
HOD,2014-04-01,30,1853.4,1161.5,22.67
HOD,2014-05-01,31,499.1,253.6,6.45
HOD,2014-06-01,30,1356.5,1228.6,18.33
HOD,2014-07-01,31,1462.9,1053.0,20.65
HOD,2014-08-01,31,992.2,998.3,13.23
HOD,2014-09-01,30,452.9,492.7,6.0
HOD,2014-10-01,31,1111.9,900.9,15.81
HOD,2014-11-01,30,1086.0,821.9,14.67
HOD,2014-12-01,31,1290.4,821.7,14.84
HOD,2015-01-01,31,892.7,754.8,10.32
HOD,2015-02-01,28,1087.2,1179.3,12.14
HOD,2015-03-01,31,1588.7,1241.7,20.32
HOD,2015-04-01,30,1331.3,1071.4,16.0
HOD,2015-05-01,31,1061.2,951.6,13.55
HOD,2015-06-01,30,1048.3,1104.9,13.0
HOD,2015-07-01,31,1028.7,965.8,12.58
HOD,2015-08-01,31,1276.2,1111.9,16.13
HOD,2015-09-01,30,1021.0,884.8,14.0
HOD,2015-10-01,31,1128.1,1051.0,13.55
HOD,2015-11-01,30,1341.8,935.1,17.0
HOD,2015-12-01,31,1351.3,988.1,18.06
HOD,2016-01-01,31,1402.0,923.2,20.97
HOD,2016-02-01,29,1539.9,1166.9,22.76
HOD,2016-03-01,31,1365.5,982.0,20.65
HOD,2016-04-01,30,1310.4,1031.5,22.67
HOD,2016-05-01,31,1412.2,1101.7,24.52
HOD,2016-06-01,30,0.0,0.0,0.0
HOD,2016-07-01,31,1410.1,1180.9,20.0
HOD,2016-08-01,31,1696.2,1412.2,24.52
HOD,2016-09-01,30,1499.1,1134.3,22.0
HOD,2016-10-01,31,1298.5,967.8,21.94
HOD,2016-11-01,30,1553.6,1237.0,28.33
HOD,2016-12-01,31,1473.0,1690.1,24.52
HOD,2017-01-01,31,1298.5,1661.7,20.97
HOD,2017-02-01,28,1199.6,1395.0,19.29
HOD,2017-03-01,31,1438.5,1221.4,21.61
HOD,2017-04-01,30,1383.8,1000.1,20.0
HOD,2017-05-01,31,1306.7,1022.6,19.03
HOD,2017-06-01,30,1339.7,1096.5,20.67
HOD,2017-07-01,31,1320.9,801.4,20.32
HOD,2017-08-01,31,1292.5,878.5,19.35
HOD,2017-09-01,30,742.2,398.4,10.33
HOD,2017-10-01,31,1053.0,537.7,16.13
HOD,2017-11-01,30,1199.3,960.2,17.33
HOD,2017-12-01,31,1221.4,618.8,17.42
HOD,2018-01-01,31,1162.6,631.0,16.77
HOD,2018-02-01,28,1129.9,878.3,17.5
HOD,2018-03-01,31,691.9,766.9,11.61
HOD,2018-04-01,30,909.9,1002.2,16.33
HOD,2018-05-01,31,1166.7,821.7,19.35
HOD,2018-06-01,30,870.1,712.8,13.0
HOD,2018-07-01,31,637.1,637.1,7.74
HOD,2018-08-01,31,1004.3,754.8,14.19
HOD,2018-09-01,30,985.4,759.0,15.67
HOD,2018-10-01,31,815.6,752.7,10.65
HOD,2018-11-01,30,861.7,803.0,17.0
HOD,2018-12-01,31,801.4,622.9,16.45
HOD,2019-01-01,31,639.1,493.0,14.84
HOD,2019-02-01,28,559.3,384.1,12.14
HOD,2019-03-01,31,913.0,643.2,11.94
HOD,2019-04-01,30,1088.1,855.4,15.33
HOD,2019-05-01,31,927.2,669.6,11.94
HOD,2019-06-01,30,0.0,0.0,0.0
HOD,2019-07-01,31,578.3,519.4,9.03
HOD,2019-08-01,31,616.8,430.1,10.65
HOD,2019-09-01,30,756.9,723.3,12.33
HOD,2019-10-01,31,553.9,537.7,9.03
HOD,2019-11-01,30,807.2,807.2,13.67
HOD,2019-12-01,31,777.1,771.0,12.9
HOD,2020-01-01,31,787.2,799.4,13.23
HOD,2020-02-01,29,600.8,535.7,10.34
HOD,2020-03-01,31,880.6,827.8,14.19
HOD,2020-04-01,30,859.6,2893.3,13.67
HOD,2020-05-01,31,827.8,898.8,13.55
HOD,2020-06-01,30,545.1,597.5,10.0
HOD,2020-07-01,31,695.9,689.8,13.55
HOD,2020-08-01,31,655.4,657.4,12.26
HOD,2020-09-01,30,641.6,643.7,11.67
HOD,2020-10-01,31,736.5,704.1,13.23
HOD,2020-11-01,30,694.0,624.8,12.33
HOD,2020-12-01,31,677.7,742.6,13.23
HOD,2021-01-01,31,499.1,547.8,9.03
HOD,2021-02-01,28,426.8,469.5,7.14
HOD,2021-03-01,31,687.8,671.6,11.61
HOD,2021-04-01,30,719.1,687.7,12.0
HOD,2021-05-01,31,610.7,606.7,10.97
