PROF,GR,DEN,NEU,RDEP,AC
4464.0,52.17,2.3447,25.99,0.423,82.45
4464.15,50.82,2.3329,26.94,0.381,82.44
4464.3,47.72,2.3001,31.06,0.36,84.98
4464.45,49.08,2.276,25.41,0.348,87.88
4464.61,43.0,2.2778,25.73,0.344,90.23
4464.76,49.27,2.291,29.7,0.348,91.13
4464.91,57.33,2.303,25.57,0.366,90.64
4465.06,55.82,2.3067,25.7,0.398,91.46
4465.22,59.27,2.3125,22.67,0.447,92.42
4465.37,47.8,2.3753,23.46,0.507,90.97
4465.52,49.66,2.4838,20.19,0.59,79.65
4465.67,43.42,2.5456,17.14,0.658,70.08
4465.83,43.23,2.5609,16.09,0.72,63.18
4465.98,40.6,2.5611,14.88,0.833,60.64
4466.13,40.31,2.5312,13.46,0.93,64.11
4466.28,38.58,2.4752,15.17,0.999,67.02
4466.44,45.62,2.4092,15.29,0.978,73.26
4466.59,49.26,2.3611,17.64,0.91,80.44
4466.74,52.5,2.3594,20.64,0.822,82.71
4466.89,68.06,2.3751,20.45,0.744,84.3
4467.05,66.7,2.3819,23.18,0.692,86.19
4467.2,72.56,2.381,23.97,0.656,85.28
4467.35,72.56,2.384,25.17,0.648,84.57
4467.5,70.46,2.3839,22.38,0.645,85.48
4467.65,60.17,2.3769,20.75,0.652,85.55
4467.81,49.48,2.362,27.41,0.66,87.09
4467.96,45.96,2.3652,22.86,0.663,86.14
4468.11,40.05,2.4005,20.38,0.656,81.17
4468.26,38.52,2.4246,18.57,0.65,73.39
4468.42,42.1,2.3944,16.83,0.645,69.95
4468.57,46.45,2.3628,25.54,0.643,73.97
4468.72,58.9,2.3614,22.83,0.642,77.91
4468.87,65.01,2.3664,21.6,0.64,82.73
4469.03,74.86,2.369,23.99,0.637,86.65
4469.18,69.42,2.3997,26.19,0.618,87.66
4469.33,61.33,2.4306,24.17,0.622,87.85
4469.48,62.13,2.424,22.04,0.651,85.77
4469.64,64.4,2.4001,21.95,0.708,84.31
4469.79,67.75,2.373,21.64,0.829,83.73
4469.94,61.28,2.3776,24.37,0.955,83.79
4470.09,46.52,2.4253,21.51,1.064,84.87
4470.25,44.4,2.4811,14.97,1.202,82.62
4470.4,35.83,2.5354,11.81,1.369,77.9
4470.55,43.65,2.5757,11.71,1.522,73.26
4470.7,41.8,2.5979,11.31,1.614,69.05
4470.86,40.6,2.6188,11.05,1.609,67.0
4471.01,38.52,2.6187,12.35,1.519,66.28
4471.16,43.22,2.6045,12.31,1.424,66.02
4471.31,50.01,2.5758,13.45,1.342,64.58
4471.46,43.36,2.5326,14.69,1.254,66.92
4471.62,41.23,2.4968,17.5,1.181,69.27
4471.77,40.71,2.4847,17.39,1.039,91.95
4471.92,36.86,2.5039,18.37,0.884,91.76
4472.07,40.65,2.5008,20.65,0.74,93.59
4472.23,49.37,2.4035,20.79,0.623,93.68
4472.38,53.62,2.3339,24.06,0.606,87.06
4472.53,55.38,2.2936,19.89,0.584,90.59
4472.68,54.29,2.2959,22.45,0.558,90.8
4472.84,50.64,2.3273,24.15,0.533,89.67
4472.99,49.74,2.348,22.6,0.497,89.27
4473.14,48.77,2.341,21.9,0.457,88.35
4473.29,48.09,2.3225,28.34,0.425,88.68
4473.45,48.06,2.2976,29.42,0.399,91.39
4473.6,49.68,2.2625,28.01,0.368,93.03
4473.75,47.45,2.2465,26.4,0.35,95.81
4473.9,45.19,2.2407,27.6,0.337,95.44
4474.06,39.54,2.2417,29.11,0.327,94.32
4474.21,42.31,2.2651,27.43,0.322,92.72
4474.36,47.19,2.2863,24.11,0.318,91.86
4474.51,50.24,2.2895,22.19,0.319,92.06
4474.67,43.53,2.3031,22.85,0.329,92.04
4474.82,45.52,2.3478,25.93,0.341,90.34
4474.97,46.58,2.3866,20.62,0.36,88.44
4475.12,40.53,2.3922,22.21,0.384,84.82
4475.27,39.8,2.3821,18.82,0.402,81.22
4475.43,42.1,2.3624,21.21,0.413,80.42
4475.58,46.98,2.3413,23.78,0.437,80.81
4475.73,55.45,2.3473,20.21,0.477,82.35
4475.88,55.16,2.3695,27.1,0.513,84.97
4476.04,57.99,2.3793,22.84,0.542,84.59
4476.19,57.55,2.3578,29.1,0.561,85.34
4476.34,53.11,2.3244,24.47,0.567,86.45
4476.49,52.85,2.2938,23.91,0.566,88.88
4476.65,62.65,2.2838,19.89,0.571,90.17
4476.8,58.68,2.3124,22.24,0.57,89.41
4476.95,53.86,2.335,21.19,0.566,87.33
4477.1,55.32,2.3454,24.81,0.562,85.85
4477.26,53.65,2.3511,22.94,0.563,85.34
4477.41,50.42,2.3503,19.98,0.566,84.15
4477.56,57.16,2.3457,20.72,0.566,84.21
4477.71,47.3,2.3404,19.84,0.564,82.85
4477.87,47.06,2.3502,18.84,0.564,83.13
4478.02,48.41,2.3555,19.9,0.594,83.97
4478.17,46.32,2.3395,28.47,0.612,85.33
4478.32,46.57,2.3294,25.87,0.638,86.29
4478.48,46.37,2.3329,16.83,0.678,87.06
4478.63,40.59,2.3662,15.26,0.734,86.97
4478.78,36.04,2.4107,14.95,0.833,84.97
4478.93,36.43,2.4334,15.49,0.957,81.89
4479.08,35.88,2.4436,12.83,1.103,79.04
4479.24,34.49,2.479,13.44,1.218,75.97
4479.39,33.08,2.5153,14.34,1.308,73.73
4479.54,43.07,2.5029,14.07,1.378,72.01
4479.69,36.73,2.4906,12.86,1.438,67.6
4479.85,41.82,2.5055,11.93,1.496,68.57
4480.0,40.34,2.5362,13.47,1.531,69.31
4480.15,36.73,2.552,11.69,1.566,70.47
4480.3,39.93,2.5479,13.56,1.596,71.02
4480.46,41.78,2.5482,13.08,1.609,72.83
4480.61,36.58,2.545,12.95,1.648,73.36
4480.76,37.36,2.5362,11.82,1.672,75.98
4480.91,38.37,2.5387,10.99,1.651,70.53
4481.07,38.58,2.5504,11.98,1.631,70.27
4481.22,36.85,2.5638,13.29,1.629,70.11
4481.37,31.69,2.5693,15.3,1.658,68.32
4481.52,37.51,2.536,15.09,1.651,71.05
4481.68,42.98,2.4486,16.96,1.616,72.56
4481.83,45.69,2.3688,25.01,1.583,74.9
4481.98,54.45,2.356,23.95,1.529,73.06
4482.13,53.34,2.3979,17.6,1.444,80.46
4482.29,49.08,2.4269,25.47,1.331,77.79
4482.44,51.3,2.4153,29.37,1.298,76.09
4482.59,54.35,2.3975,33.41,1.25,77.88
4482.74,64.67,2.3792,29.4,1.028,76.23
4482.89,65.78,2.3526,27.28,0.883,83.58
4483.05,60.68,2.2981,26.86,0.753,88.12
4483.2,54.64,2.2682,23.79,0.635,98.63
4483.35,54.64,2.2643,24.94,0.554,96.54
4483.5,48.89,2.2566,29.16,0.5,95.64
4483.66,43.79,2.2609,30.56,0.461,95.08
4483.81,50.3,2.2724,22.83,0.443,95.53
4483.96,50.35,2.2875,23.51,0.445,94.86
4484.11,51.8,2.3071,21.61,0.463,94.4
4484.27,53.75,2.341,19.59,0.508,94.91
4484.42,55.65,2.3862,23.96,0.562,94.16
4484.57,58.11,2.4333,19.74,0.603,91.38
4484.72,51.06,2.4541,20.01,0.623,89.8
4484.88,45.97,2.3941,24.01,0.628,90.47
4485.03,43.0,2.3266,17.61,0.629,82.81
4485.18,43.0,2.3195,22.96,0.629,75.72
4485.33,48.51,2.3368,24.48,0.623,78.03
4485.49,54.82,2.3425,29.57,0.607,80.7
4485.64,53.54,2.3466,24.29,0.58,89.82
4485.79,56.26,2.3498,24.14,0.547,92.18
4485.94,53.82,2.3432,26.44,0.519,91.01
4486.1,56.43,2.3219,22.75,0.493,89.99
4486.25,54.03,2.2911,24.66,0.466,91.18
4486.4,49.34,2.2808,23.72,0.45,92.77
4486.55,35.36,2.314,20.77,0.449,92.71
4486.7,32.28,2.3445,24.61,0.452,90.61
4486.86,31.84,2.3399,19.02,0.463,88.98
4487.01,34.1,2.3113,19.54,0.475,86.31
4487.16,38.66,2.3174,24.71,0.488,85.96
4487.31,37.58,2.3992,22.4,0.517,87.6
4487.47,36.22,2.5111,19.05,0.576,90.92
4487.62,33.14,2.5895,14.28,0.646,87.43
4487.77,35.83,2.6118,11.79,0.724,77.97
4487.92,43.2,2.6094,12.12,0.827,68.22
4488.08,41.97,2.6058,11.55,1.003,66.42
4488.23,44.15,2.6002,10.29,1.268,65.12
4488.38,46.87,2.6024,10.41,1.594,57.04
4488.53,40.04,2.5948,9.88,1.862,66.68
4488.69,43.62,2.5851,11.22,2.142,66.06
4488.84,38.74,2.5968,11.07,2.278,66.89
4488.99,41.42,2.6083,9.9,2.301,67.61
4489.14,31.77,2.5953,10.36,2.285,67.25
4489.3,37.18,2.5946,10.28,2.227,67.5
4489.45,40.97,2.6031,9.58,2.086,60.96
4489.6,44.5,2.608,8.8,2.025,57.22
4489.75,36.62,2.6091,9.56,1.966,58.52
4489.91,39.24,2.6154,8.33,1.892,57.95
4490.06,39.98,2.6191,8.45,1.808,47.2
4490.21,38.48,2.6111,9.4,1.737,47.2
4490.36,34.1,2.5979,11.23,1.688,48.39
4490.51,38.17,2.5847,7.98,1.655,59.63
4490.67,36.16,2.5866,8.93,1.617,62.03
4490.82,36.82,2.5854,10.48,1.59,64.27
4490.97,37.62,2.5716,8.19,1.561,63.44
4491.73,34.95,2.5629,12.22,1.372,40.73
4491.89,43.83,2.5289,12.62,1.338,40.7
4492.04,40.45,2.5097,13.32,1.294,46.07
4493.11,45.79,2.4492,15.89,1.231,87.06
4493.26,45.04,2.4983,14.59,1.238,81.67
4493.41,45.4,2.5318,15.95,1.256,77.27
4493.56,45.84,2.5607,13.67,1.273,60.73
4493.72,48.43,2.5872,13.58,1.278,60.56
4493.87,47.83,2.5923,11.01,1.292,61.24
4494.02,45.69,2.5794,10.6,1.307,62.16
4494.17,48.73,2.5716,12.71,1.323,64.42
4494.32,50.17,2.5534,12.62,1.321,64.62
4494.93,43.17,2.6438,14.04,1.251,42.55
4495.09,53.48,2.6199,12.11,1.264,41.95
4495.24,47.3,2.5661,13.44,1.275,41.95
4495.39,45.78,2.5209,14.96,1.276,56.34
4495.54,43.31,2.4917,14.75,1.284,86.0
4495.7,33.14,2.4816,16.84,1.288,75.56
4495.85,38.78,2.4915,19.28,1.31,68.06
4496.0,41.73,2.5193,15.47,1.321,66.94
4496.15,33.71,2.5451,13.21,1.35,66.94
4496.31,38.92,2.5627,12.48,1.386,70.56
4496.46,38.73,2.5725,9.4,1.444,73.17
4496.61,37.93,2.5684,11.15,1.487,67.44
4496.76,35.79,2.5719,11.73,1.512,67.12
4496.92,41.65,2.5738,13.14,1.528,66.85
4497.07,41.06,2.575,13.34,1.536,66.51
4497.22,37.4,2.5587,15.01,1.543,68.08
4497.37,39.1,2.5528,14.91,1.555,69.61
4497.53,37.2,2.5517,13.9,1.565,69.64
4497.68,40.99,2.5466,16.07,1.577,70.89
4497.83,40.12,2.5392,14.23,1.58,70.7
4497.98,42.3,2.5336,15.83,1.585,71.24
4498.13,46.7,2.5216,13.42,1.595,72.81
4498.29,48.37,2.5162,14.51,1.579,73.33
4498.44,52.49,2.5239,15.44,1.565,73.25
4498.59,50.93,2.5521,15.35,1.561,72.47
4498.74,58.34,2.5925,14.64,1.547,68.66
4498.9,49.45,2.6054,15.79,1.501,68.21
4499.05,44.38,2.5815,15.0,1.428,74.31
4499.2,42.79,2.5571,15.08,1.324,74.13
4499.35,43.44,2.5432,19.77,1.268,74.25
4499.51,45.69,2.5234,16.79,1.23,75.93
4499.66,48.47,2.5007,20.04,1.193,76.83
4499.81,46.32,2.4845,16.48,1.156,76.93
4499.96,44.24,2.4915,13.62,1.114,76.11
4500.12,41.52,2.5115,13.39,1.069,74.96
4500.27,35.81,2.5149,12.37,1.041,73.17
4500.42,34.04,2.5098,12.63,1.019,73.28
4500.57,35.6,2.4989,19.81,0.992,73.59
4500.73,37.21,2.4843,21.79,0.953,73.77
4500.88,33.78,2.4531,15.95,0.914,74.51
4501.03,39.04,2.4293,21.22,0.889,74.3
4501.18,35.19,2.4232,21.17,0.873,74.93
4501.34,38.82,2.4055,21.63,0.86,76.58
4501.49,34.3,2.3928,21.07,0.863,79.37
4501.64,40.8,2.3956,23.39,0.849,80.96
4501.79,46.61,2.4284,24.03,0.821,81.92
4501.94,58.31,2.4854,21.41,0.784,82.77
4502.1,86.0,2.5029,24.44,0.76,81.47
4502.25,86.0,2.4351,29.21,0.763,84.66
4502.4,88.46,2.3675,29.89,0.795,89.24
4502.55,61.61,2.3989,24.24,0.86,90.69
4502.71,50.41,2.5048,21.09,0.965,89.82
4502.86,43.53,2.5553,20.97,1.163,99.99
4503.01,46.58,2.5584,18.38,1.416,96.29
4503.16,50.51,2.5607,13.73,1.634,90.85
4503.32,54.13,2.5545,12.28,1.71,93.37
4503.47,65.25,2.557,12.17,1.742,65.95
4503.62,66.59,2.5616,14.48,1.75,66.43
4503.77,58.24,2.5545,16.44,1.743,72.02
4503.93,56.8,2.5601,16.37,1.72,72.97
4504.08,55.02,2.5686,19.57,1.671,71.94
4504.23,57.06,2.5693,15.6,1.618,71.42
4504.38,52.43,2.5673,18.0,1.561,71.64
4504.54,53.62,2.5661,16.59,1.512,71.67
4504.69,45.69,2.5489,14.85,1.45,72.39
4504.84,49.53,2.5325,15.41,1.365,72.73
4504.99,55.22,2.5313,15.13,1.263,73.66
4505.15,54.76,2.5172,15.33,1.213,74.58
4505.3,51.98,2.4943,16.32,1.186,76.2
4505.45,51.96,2.4915,14.77,1.138,77.41
4505.6,41.08,2.5028,11.7,1.086,76.09
4505.75,46.71,2.4832,10.17,1.079,76.78
4505.91,41.94,2.4635,8.53,1.082,75.07
4506.06,31.35,2.4863,12.26,1.099,73.56
4506.21,35.51,2.5041,10.48,1.131,74.95
4506.36,35.23,2.51,11.61,1.168,74.51
4506.52,33.29,2.5071,11.95,1.208,73.67
4506.67,37.1,2.5107,11.33,1.236,74.11
4506.82,34.09,2.509,10.98,1.27,73.77
4506.97,36.76,2.5091,12.66,1.308,72.9
4507.13,45.75,2.5173,14.86,1.333,73.09
4507.28,47.35,2.518,17.65,1.347,74.72
4507.43,44.24,2.5211,17.78,1.365,74.59
4507.58,53.08,2.5339,13.53,1.381,74.3
4507.74,54.31,2.5503,20.19,1.401,73.93
4507.89,56.65,2.5423,15.7,1.42,73.65
4508.04,60.12,2.5294,18.66,1.431,74.19
4508.19,58.67,2.5329,15.74,1.434,73.92
4508.35,54.5,2.5498,15.67,1.419,72.83
4508.5,56.19,2.569,15.48,1.4,71.53
4508.65,55.42,2.5692,15.35,1.38,70.98
4508.8,57.46,2.5553,13.32,1.377,71.92
4508.96,61.81,2.5344,17.45,1.384,76.28
4509.11,61.81,2.5202,16.68,1.395,76.92
4509.26,70.21,2.5273,18.4,1.413,67.51
4509.41,59.65,2.5402,16.38,1.421,71.45
4509.56,55.97,2.5484,13.06,1.421,71.25
4509.72,51.86,2.5569,13.95,1.418,71.15
4509.87,48.45,2.5575,13.81,1.421,82.65
4510.02,43.55,2.5511,15.25,1.416,82.68
4510.17,50.74,2.5565,13.89,1.402,83.02
4510.33,53.45,2.5582,12.68,1.364,76.42
4510.48,51.28,2.5417,14.72,1.31,73.38
4510.63,55.36,2.5314,17.21,1.3,73.97
4510.78,53.28,2.5272,14.56,1.293,74.2
4510.94,52.67,2.5173,15.87,1.294,74.44
4511.09,53.22,2.5155,18.15,1.309,69.97
4511.24,53.75,2.5166,17.88,1.319,69.97
4511.39,56.92,2.5311,16.02,1.331,67.11
4511.55,58.34,2.5392,17.57,1.348,72.33
4511.7,51.16,2.5377,17.26,1.376,72.55
4511.85,43.96,2.5418,14.27,1.403,72.42
4512.0,44.76,2.5454,13.69,1.454,72.4
4512.16,47.57,2.5384,14.49,1.498,72.43
4512.31,52.85,2.5475,14.8,1.538,68.09
4512.46,58.01,2.5588,13.78,1.568,68.52
4512.61,58.8,2.5686,16.53,1.582,70.72
4512.77,63.32,2.5746,15.71,1.587,69.96
4512.92,54.17,2.5614,15.07,1.603,69.48
4513.07,50.16,2.5328,13.64,1.603,71.92
4513.22,54.08,2.5255,13.44,1.586,72.8
4513.37,55.39,2.5354,18.03,1.557,73.46
4513.53,55.92,2.5269,16.54,1.536,80.19
4513.68,54.32,2.5087,16.82,1.513,74.31
4513.83,44.51,2.491,14.28,1.501,74.86
4513.98,41.75,2.4884,14.53,1.488,73.2
4514.14,47.35,2.5162,17.24,1.514,74.21
4514.29,42.79,2.5489,14.06,1.5,73.73
4514.44,51.45,2.5522,19.33,1.464,77.8
4514.59,57.67,2.5367,19.07,1.357,80.32
4514.75,64.21,2.527,21.67,1.205,92.58
4514.9,65.51,2.49,22.03,1.02,96.42
4515.05,54.95,2.4157,20.63,0.864,96.42
4515.2,53.75,2.3403,21.03,0.75,95.87
4515.36,53.0,2.2969,24.25,0.643,95.08
4515.51,48.1,2.3034,28.12,0.559,94.69
4515.66,46.94,2.3111,24.17,0.523,93.71
4515.81,47.48,2.31,27.72,0.508,91.21
4515.97,30.63,2.3171,27.46,0.502,89.5
4516.12,34.09,2.3394,19.14,0.452,88.15
4516.27,29.26,2.3726,18.76,0.436,86.63
4516.42,33.46,2.3912,21.35,0.435,84.19
4516.58,30.46,2.406,21.95,0.436,80.4
4516.73,32.25,2.4233,18.01,0.436,79.12
4516.88,31.36,2.4081,17.95,0.435,81.46
4517.03,36.28,2.359,20.61,0.426,83.92
4517.18,35.83,2.3223,21.72,0.417,90.0
4517.34,35.35,2.3077,21.62,0.45,91.04
4517.49,39.33,2.3038,19.31,0.494,91.73
4517.64,36.11,2.3009,24.03,0.514,93.48
4517.79,31.9,2.3194,26.66,0.518,90.93
4517.95,30.96,2.3745,26.46,0.504,83.08
4518.1,35.0,2.4462,24.61,0.44,72.87
4518.25,42.44,2.4799,26.63,0.357,74.18
4518.4,45.13,2.4237,24.34,0.349,83.44
4518.56,30.46,2.3229,21.76,0.346,88.22
4518.71,31.36,2.2726,27.91,0.344,92.85
4518.86,33.38,2.2715,26.12,0.344,92.55
4519.01,27.58,2.2769,25.1,0.344,95.06
4519.17,30.46,2.2847,26.3,0.344,94.2
4519.32,35.14,2.2843,28.63,0.341,81.44
4519.47,36.5,2.2737,28.4,0.338,89.04
4519.62,31.58,2.2739,27.14,0.337,87.23
4519.78,27.4,2.2953,21.67,0.339,86.49
4519.93,26.75,2.3124,20.62,0.355,81.07
4520.08,29.39,2.3189,19.18,0.379,79.43
4520.23,31.6,2.3534,19.19,0.417,79.11
4520.39,31.8,2.4017,18.31,0.454,79.23
4520.54,34.0,2.4273,17.89,0.504,77.99
4520.69,44.64,2.4326,19.12,0.588,77.29
4520.84,45.16,2.4216,20.07,0.638,78.17
4520.99,55.77,2.4284,19.43,0.676,79.51
4521.15,51.01,2.4513,18.13,0.743,79.3
4521.3,48.37,2.4546,20.04,0.863,78.09
4521.45,47.8,2.4554,18.22,1.026,77.94
4521.6,43.08,2.4643,16.95,1.183,76.02
4521.76,41.47,2.4757,14.51,1.236,72.73
4521.91,49.2,2.481,17.95,1.244,76.24
4522.06,48.82,2.4812,15.54,1.254,76.62
4522.21,48.37,2.4796,17.15,1.252,76.41
4522.37,48.37,2.4783,16.24,1.258,75.88
4522.52,44.34,2.4827,18.28,1.292,75.47
4522.67,39.97,2.4704,13.82,1.304,77.3
4522.82,58.99,2.4687,16.74,1.309,77.74
4522.98,52.03,2.5082,15.29,1.309,78.22
4523.13,55.77,2.5208,13.99,1.31,77.45
4523.28,47.94,2.5083,15.24,1.319,74.61
4523.43,54.72,2.4953,14.29,1.329,71.96
4523.59,47.98,2.4987,17.35,1.338,73.71
4523.74,48.67,2.5109,18.48,1.362,75.03
4523.89,47.72,2.5058,15.9,1.355,75.18
4524.04,51.78,2.5059,15.38,1.334,74.81
4524.2,49.78,2.5165,15.75,1.319,74.7
4524.35,49.27,2.5218,19.5,1.298,74.35
4524.5,47.27,2.5134,15.45,1.277,74.53
4524.65,51.75,2.5045,12.22,1.257,74.92
4524.8,55.13,2.489,15.06,1.228,75.78
4524.96,51.83,2.4786,13.98,1.177,75.88
4525.11,52.31,2.478,14.07,1.122,77.18
4525.26,49.8,2.4695,15.56,1.077,77.28
4525.41,48.37,2.4608,14.9,1.061,77.67
4525.57,44.48,2.4568,15.85,1.038,78.38
4525.72,43.89,2.4568,14.13,1.016,78.42
4525.87,41.55,2.4618,15.5,1.022,78.92
4526.02,40.5,2.4749,14.22,1.063,78.47
4526.18,38.36,2.4854,15.36,1.079,77.79
4526.33,39.41,2.4814,15.71,1.084,77.12
4526.48,37.62,2.4762,15.18,1.088,76.92
4526.63,40.19,2.4807,13.88,1.097,76.84
4526.79,35.3,2.494,14.73,1.102,76.62
4526.94,49.95,2.504,14.59,1.106,76.18
4527.09,51.51,2.5061,16.19,1.113,75.45
4527.24,63.54,2.4958,16.06,1.12,75.93
4527.4,54.85,2.4848,17.36,1.115,76.69
4527.55,50.16,2.4858,17.02,1.109,77.52
4527.7,50.16,2.4829,17.56,1.107,77.63
4527.85,46.43,2.4897,14.61,1.119,77.0
4528.01,51.83,2.4953,16.2,1.128,76.95
4528.16,54.27,2.5004,12.68,1.135,76.92
4528.31,48.28,2.5156,14.22,1.135,75.31
4528.46,46.5,2.5288,15.35,1.127,74.93
4528.61,44.98,2.5313,15.2,1.104,74.03
4528.77,46.58,2.5168,14.32,1.06,73.37
4528.92,44.54,2.4936,16.25,1.041,75.64
4529.07,48.9,2.4916,17.67,1.02,77.06
4529.22,54.25,2.4907,13.45,1.002,77.55
4529.38,51.47,2.459,15.78,0.993,77.46
4529.53,48.2,2.4343,14.2,1.003,79.16
4529.68,39.85,2.4588,16.51,1.022,79.69
4529.83,32.3,2.5073,13.36,1.027,77.14
4529.99,31.35,2.5069,10.36,1.011,74.38
4530.14,31.35,2.5008,11.34,1.02,72.61
4530.29,34.48,2.5203,10.91,1.074,70.71
4530.44,41.21,2.5317,13.34,1.107,70.87
4530.6,40.27,2.5341,15.47,1.128,74.2
4530.75,34.66,2.5302,12.55,1.116,76.8
4530.9,37.94,2.5196,12.36,1.112,76.08
4531.05,34.04,2.5182,10.41,1.116,73.75
4531.21,33.14,2.5199,12.63,1.134,72.6
4531.36,37.28,2.5211,15.52,1.17,73.53
4531.51,43.67,2.5226,14.57,1.201,75.6
4531.66,56.78,2.5249,15.93,1.221,71.39
4531.82,56.83,2.5321,16.32,1.23,73.07
4531.97,53.69,2.5265,16.96,1.241,75.05
4532.12,55.99,2.5211,14.92,1.259,75.05
4532.27,52.8,2.5226,15.16,1.274,75.11
4532.42,50.69,2.522,17.26,1.29,75.08
4532.58,50.32,2.5132,19.32,1.306,75.17
4532.73,52.24,2.5027,17.61,1.309,75.39
4532.88,54.78,2.4867,19.45,1.317,77.09
4533.03,51.68,2.4639,17.07,1.325,77.12
4533.19,53.84,2.4698,15.98,1.335,77.08
4533.34,54.64,2.4982,17.53,1.342,76.94
4533.49,57.09,2.5115,16.46,1.349,75.3
4533.64,55.54,2.5095,17.25,1.362,74.46
4533.8,60.92,2.5121,14.17,1.381,74.51
4533.95,55.22,2.5187,13.43,1.396,74.83
4534.1,59.3,2.5202,17.47,1.403,74.91
4534.25,56.2,2.5189,16.34,1.395,75.31
4534.41,60.74,2.5227,17.33,1.37,74.74
4534.56,67.61,2.5304,16.45,1.335,75.98
4534.71,63.41,2.5183,16.22,1.276,76.67
4534.86,69.46,2.4812,17.65,1.223,77.38
4535.02,55.15,2.46,16.24,1.165,77.64
4535.17,46.04,2.4582,12.47,1.138,77.3
4535.32,47.24,2.4693,15.32,1.123,77.18
4535.47,50.0,2.4756,13.14,1.116,76.29
4535.63,41.52,2.483,14.43,1.102,75.94
4535.78,36.7,2.4813,11.59,1.095,75.56
4535.93,36.95,2.4844,13.27,1.087,75.27
4536.08,35.03,2.4973,11.98,1.1,74.55
4536.23,36.03,2.4998,14.71,1.126,74.54
4536.39,39.27,2.4913,15.49,1.139,74.45
4536.54,39.13,2.4905,16.7,1.139,73.62
4536.69,42.74,2.4934,14.21,1.136,74.58
4536.84,41.87,2.4884,16.25,1.136,74.67
4537.0,47.45,2.4912,14.42,1.133,74.15
4537.15,47.48,2.493,16.91,1.128,74.41
4537.3,59.05,2.4776,18.64,1.14,75.04
4537.45,52.33,2.47,17.43,1.15,75.66
4537.61,51.1,2.4704,17.91,1.154,76.73
4537.76,52.46,2.474,17.33,1.154,69.22
4537.91,59.06,2.4775,13.95,1.14,63.74
4538.06,61.92,2.4833,17.07,1.115,63.75
4538.22,61.5,2.4833,18.45,1.084,63.05
4538.37,51.06,2.4759,17.57,1.078,57.4
4538.52,57.69,2.4717,17.42,1.094,59.76
4538.67,60.02,2.4755,18.55,1.126,71.41
4538.83,65.41,2.4914,19.82,1.13,76.46
4538.98,61.52,2.4986,20.16,1.135,77.69
4539.13,65.22,2.4878,22.91,1.141,74.93
4539.28,65.13,2.4646,18.84,1.143,75.07
4539.44,60.99,2.4484,17.94,1.154,75.14
4539.59,57.25,2.4468,15.88,1.204,75.3
4539.74,48.6,2.4658,18.22,1.222,75.39
4539.89,47.2,2.4865,13.98,1.239,75.68
4540.04,50.17,2.4882,13.13,1.254,76.02
4540.2,42.1,2.4832,17.82,1.266,76.28
4540.35,49.17,2.4807,17.02,1.286,76.26
4540.5,49.13,2.4664,17.96,1.317,76.35
4540.65,52.58,2.4557,16.68,1.346,76.6
4540.81,49.89,2.4643,16.63,1.398,76.57
4540.96,50.95,2.5048,14.77,1.476,75.17
4541.11,48.96,2.5254,12.34,1.513,73.99
4541.26,45.49,2.5506,11.73,1.53,75.56
4541.42,44.72,2.5724,11.25,1.536,81.52
4541.57,54.25,2.5635,12.43,1.516,82.22
4541.72,53.75,2.5412,12.6,1.496,85.13
4541.87,53.21,2.5279,15.04,1.476,75.42
4542.03,52.01,2.5108,14.03,1.456,75.33
4542.18,53.77,2.4824,17.75,1.443,75.32
4542.33,53.62,2.4838,16.36,1.432,75.26
4542.48,44.42,2.5107,14.41,1.421,74.1
4542.64,41.91,2.5229,14.98,1.383,72.47
4542.79,36.12,2.5127,15.36,1.358,72.87
4542.94,37.44,2.4907,14.91,1.337,75.61
4543.09,49.74,2.4671,15.96,1.316,77.71
4543.25,45.96,2.4444,17.33,1.305,79.41
4543.4,49.48,2.4366,17.82,1.296,79.32
4543.55,47.48,2.4365,19.85,1.281,78.91
4543.7,45.73,2.4501,16.82,1.278,77.53
4543.85,50.91,2.4673,15.79,1.265,76.57
4544.01,50.77,2.4814,15.88,1.261,76.42
4544.16,52.27,2.4859,16.97,1.249,76.16
4544.31,55.43,2.4725,18.79,1.203,76.56
4544.46,58.91,2.4714,15.82,1.16,76.48
4544.62,48.65,2.486,15.67,1.11,76.35
4544.77,54.63,2.4991,18.29,1.04,75.43
4544.92,48.51,2.5043,16.99,0.95,74.66
4545.07,49.9,2.5001,15.01,0.85,74.56
4545.23,48.02,2.5003,15.93,0.744,74.89
4545.38,47.71,2.4977,15.69,0.695,75.06
4545.53,49.42,2.4938,14.91,0.734,74.94
4545.68,49.27,2.4929,14.66,0.742,75.22
4545.84,46.19,2.4915,17.01,0.742,76.27
4545.99,49.83,2.4946,15.68,0.744,77.25
4546.14,50.07,2.494,15.37,0.746,77.21
4546.29,43.87,2.4882,17.98,0.747,78.17
4546.45,45.33,2.4794,16.3,0.748,77.49
4546.6,48.95,2.478,16.49,0.755,76.58
4546.75,38.79,2.4897,17.08,0.764,76.86
4546.9,50.47,2.4907,16.33,0.766,76.75
4547.06,42.17,2.4856,14.52,0.775,76.21
4547.21,50.15,2.4982,15.98,0.782,75.66
4547.36,51.05,2.5087,14.11,0.789,74.93
4547.51,46.39,2.5093,13.26,0.796,74.11
4547.66,45.76,2.5125,13.49,0.81,74.33
4547.82,46.48,2.5189,14.37,0.826,74.43
4547.97,45.94,2.5273,16.39,0.841,74.36
