pozo,fecha,horas,p_fondo,p_cabeza,t_cabeza,choke,dp_choke,oil
15/9-F-11,2015-08-09,24.0,220.59,40.99,76.56,24.852,12.43,1229.59
15/9-F-11,2015-08-10,24.0,220.64,40.95,77.44,24.836,12.38,1221.71
15/9-F-11,2015-08-11,24.0,220.63,40.9,76.95,24.766,12.31,1201.51
15/9-F-11,2015-08-12,24.0,220.68,40.83,77.87,24.734,12.26,1210.98
15/9-F-11,2015-08-13,24.0,220.64,40.75,77.75,24.851,12.18,1205.33
15/9-F-11,2015-08-14,24.0,220.68,40.68,76.65,24.797,12.13,1205.98
15/9-F-11,2015-08-15,24.0,220.77,40.67,75.47,24.772,12.1,1204.85
15/9-F-11,2015-08-16,24.0,220.92,40.59,78.25,24.694,12.04,1199.53
15/9-F-11,2015-08-17,24.0,221.02,40.53,78.29,24.731,11.97,1185.78
15/9-F-11,2015-08-18,24.0,221.06,40.51,76.8,24.718,11.96,1192.7
15/9-F-11,2015-08-19,24.0,221.06,40.5,74.65,24.25,11.96,1191.93
15/9-F-11,2015-08-20,24.0,221.14,40.42,76.08,24.771,11.88,1204.72
15/9-F-11,2015-08-21,24.0,221.18,40.34,76.12,24.259,11.8,1179.2
15/9-F-11,2015-08-22,24.0,221.17,40.29,76.31,24.231,11.74,1176.63
15/9-F-11,2015-08-23,24.0,221.12,40.21,76.83,24.704,11.69,1163.24
15/9-F-11,2015-08-24,24.0,221.0,40.09,77.28,24.69,11.55,1160.11
15/9-F-11,2015-08-25,24.0,220.89,39.96,77.26,24.737,11.41,1158.64
15/9-F-11,2015-08-26,14.28,221.39,39.79,75.91,15.651,11.23,671.06
15/9-F-11,2015-08-31,17.74,268.23,68.83,61.49,8.138,39.35,447.37
15/9-F-11,2015-09-01,24.0,229.79,41.27,79.06,25.695,12.48,1154.34
15/9-F-11,2015-09-02,24.0,222.25,37.08,79.05,29.59,8.09,1192.8
15/9-F-11,2015-09-03,24.0,223.32,39.24,78.59,27.284,9.26,1098.55
15/9-F-11,2015-09-04,24.0,231.27,42.76,75.61,23.213,13.39,955.69
15/9-F-11,2015-09-05,24.0,220.37,37.58,77.82,27.444,8.87,1079.01
15/9-F-11,2015-09-06,24.0,220.0,37.46,78.17,27.466,8.75,1043.55
15/9-F-11,2015-09-07,24.0,219.72,37.41,78.43,27.473,8.72,1036.29
15/9-F-11,2015-09-08,24.0,219.53,37.38,78.58,27.492,8.69,1027.85
15/9-F-11,2015-09-09,24.0,219.58,37.47,78.57,27.223,8.79,1028.02
15/9-F-11,2015-09-10,24.0,219.73,37.63,77.49,26.955,8.96,1024.19
15/9-F-11,2015-09-11,24.0,219.82,37.63,76.36,26.972,8.93,1027.57
15/9-F-11,2015-09-12,24.0,219.83,37.6,76.21,26.962,8.92,1041.37
15/9-F-11,2015-09-13,24.0,219.86,37.54,77.02,27.007,8.84,1032.61
15/9-F-11,2015-09-14,24.0,219.8,37.51,77.4,26.964,8.81,1005.36
15/9-F-11,2015-09-15,24.0,219.69,37.47,78.08,27.021,8.77,1040.99
15/9-F-11,2015-09-16,24.0,219.6,37.46,77.83,27.07,8.75,1051.22
15/9-F-11,2015-09-17,24.0,219.57,37.4,78.62,26.981,8.68,1040.85
15/9-F-11,2015-09-18,24.0,219.55,37.39,78.61,27.005,8.68,1082.77
15/9-F-11,2015-09-19,24.0,219.62,37.36,78.65,27.031,8.61,1051.51
15/9-F-11,2015-09-20,24.0,219.71,37.42,78.51,26.995,8.6,1006.61
15/9-F-11,2015-09-21,24.0,219.74,37.42,77.79,27.009,8.55,1065.57
15/9-F-11,2015-09-22,22.72,231.4,44.2,74.96,19.04,14.66,810.98
15/9-F-11,2015-09-23,24.0,221.23,38.09,78.07,26.494,8.93,1070.19
15/9-F-11,2015-09-24,24.0,220.48,37.63,76.25,26.977,8.45,1069.42
15/9-F-11,2015-09-25,24.0,220.4,37.53,77.29,26.982,8.37,1067.92
15/9-F-11,2015-09-26,24.0,220.71,37.59,78.35,26.598,8.52,1070.45
15/9-F-11,2015-09-27,24.0,220.92,37.64,77.88,26.476,8.55,1056.78
15/9-F-11,2015-09-28,24.0,221.07,37.67,76.69,26.497,8.52,1052.85
15/9-F-11,2015-09-29,24.0,221.17,37.67,75.24,25.903,8.53,1050.53
15/9-F-11,2015-09-30,24.0,220.93,37.49,77.08,26.199,8.37,1088.75
15/9-F-11,2015-10-01,24.0,220.3,37.09,77.98,26.085,9.21,1104.83
15/9-F-11,2015-10-02,24.0,219.93,36.82,78.0,24.123,11.12,1117.65
15/9-F-11,2015-10-03,24.0,215.98,34.6,78.18,27.955,8.88,1162.37
15/9-F-11,2015-10-04,24.0,215.55,34.3,78.81,28.128,8.59,1159.62
15/9-F-11,2015-10-05,24.0,215.31,34.23,77.11,28.346,8.53,1151.09
15/9-F-11,2015-10-06,24.0,215.34,34.18,75.01,28.341,8.49,1145.05
15/9-F-11,2015-10-07,24.0,215.27,34.11,76.02,28.431,8.43,1148.87
15/9-F-11,2015-10-08,24.0,215.36,34.08,77.08,28.845,8.07,1133.96
15/9-F-11,2015-10-09,24.0,210.94,31.66,78.94,42.444,4.97,1188.88
15/9-F-11,2015-10-10,24.0,209.96,30.99,78.62,43.83,4.9,1187.22
15/9-F-11,2015-10-11,24.0,209.48,30.85,76.78,43.447,5.03,1190.45
15/9-F-11,2015-10-12,24.0,209.55,30.91,77.39,43.046,5.08,1176.43
15/9-F-11,2015-10-13,23.17,218.98,35.7,76.45,32.771,9.44,1037.47
15/9-F-11,2015-10-14,24.0,213.51,32.88,78.43,35.064,6.23,1141.23
15/9-F-11,2015-10-15,24.0,212.32,32.29,78.25,46.108,4.35,1150.21
15/9-F-11,2015-10-16,24.0,209.46,30.72,79.43,45.383,4.65,1182.94
15/9-F-11,2015-10-17,24.0,209.36,30.73,79.49,44.703,4.68,1169.51
15/9-F-11,2015-10-18,24.0,209.35,30.74,79.44,43.392,4.81,1172.3
15/9-F-11,2015-10-19,24.0,209.78,30.89,79.23,42.941,4.75,1135.6
15/9-F-11,2015-10-20,24.0,209.86,30.95,79.04,42.981,4.73,1137.63
15/9-F-11,2015-10-21,24.0,209.67,30.87,77.06,42.948,4.76,1129.59
15/9-F-11,2015-10-22,24.0,209.87,30.77,76.57,42.954,4.68,1129.0
15/9-F-11,2015-10-23,24.0,209.94,30.72,77.51,42.969,4.72,1115.41
15/9-F-11,2015-10-24,24.0,210.41,30.9,77.25,42.963,4.63,1102.06
15/9-F-11,2015-10-25,24.0,210.28,30.82,77.66,42.886,4.64,1164.72
15/9-F-11,2015-10-26,1.53,224.89,38.59,74.86,2.269,12.89,10.71
15/9-F-11,2015-10-29,9.0,286.14,92.89,26.79,9.5,65.35,268.69
15/9-F-11,2015-10-30,17.2,240.01,37.08,66.72,65.129,9.13,811.29
15/9-F-11,2015-11-03,23.31,278.43,77.29,57.31,10.489,50.16,863.3
15/9-F-11,2015-11-04,24.0,243.87,49.77,79.68,25.128,21.46,1481.57
15/9-F-11,2015-11-05,24.0,232.02,41.51,79.2,34.054,12.75,1535.69
15/9-F-11,2015-11-06,24.0,225.47,37.19,80.15,41.718,9.03,1428.62
15/9-F-11,2015-11-07,24.0,222.31,33.44,80.78,52.498,6.56,1413.79
15/9-F-11,2015-11-08,24.0,220.92,32.01,79.7,83.909,5.13,1398.35
15/9-F-11,2015-11-09,24.0,220.68,31.59,78.59,99.96,4.68,1304.41
15/9-F-11,2015-11-10,24.0,220.45,31.46,80.75,99.996,4.7,1292.4
15/9-F-11,2015-11-11,24.0,219.39,30.93,80.25,100.0,4.89,1360.35
15/9-F-11,2015-11-12,24.0,220.36,31.52,79.3,100.0,4.78,1295.84
15/9-F-11,2015-11-13,24.0,221.07,32.24,78.55,100.0,4.77,1286.74
15/9-F-11,2015-11-14,24.0,220.45,32.21,80.54,100.0,4.88,1314.3
15/9-F-11,2015-11-15,24.0,220.35,32.48,81.04,100.0,4.9,1321.18
15/9-F-11,2015-11-16,24.0,220.38,32.77,78.22,97.917,4.92,1321.76
15/9-F-11,2015-11-17,24.0,220.55,32.8,77.4,100.0,4.91,1312.14
15/9-F-11,2015-11-18,24.0,218.81,31.89,80.99,100.0,5.15,1298.28
15/9-F-11,2015-11-19,24.0,217.69,31.3,81.26,100.0,5.24,1338.18
15/9-F-11,2015-11-20,24.0,218.34,31.73,80.83,100.0,5.0,1281.18
15/9-F-11,2015-11-21,24.0,219.33,32.36,80.34,100.0,4.81,1316.69
15/9-F-11,2015-11-22,24.0,219.74,32.45,80.63,100.0,4.75,1280.9
15/9-F-11,2015-11-23,24.0,219.7,32.28,79.39,100.0,4.75,1284.19
15/9-F-11,2015-11-24,24.0,219.91,32.27,80.61,100.0,4.68,1272.84
15/9-F-11,2015-11-25,24.0,220.02,32.27,80.49,100.0,4.65,1259.01
15/9-F-11,2015-11-26,24.0,219.96,32.15,79.52,100.0,4.66,1250.58
15/9-F-11,2015-11-27,24.0,220.32,32.25,78.61,100.0,4.55,1240.99
15/9-F-11,2015-11-28,24.0,220.34,32.19,78.76,100.0,4.54,1230.7
15/9-F-11,2015-11-29,24.0,220.36,32.13,79.52,100.0,4.5,1218.0
15/9-F-11,2015-11-30,24.0,220.32,31.99,80.37,100.0,4.47,1208.25
15/9-F-11,2015-12-01,24.0,220.42,31.95,80.36,100.0,4.45,1190.89
15/9-F-11,2015-12-02,24.0,220.78,32.08,78.14,100.0,4.36,1185.75
15/9-F-11,2015-12-03,24.0,220.9,32.08,80.36,100.0,4.36,1189.44
15/9-F-11,2015-12-04,24.0,220.17,31.58,79.06,100.0,4.53,1168.78
15/9-F-11,2015-12-05,24.0,220.52,31.63,77.27,100.0,4.49,1221.25
15/9-F-11,2015-12-06,24.0,220.78,31.61,80.5,100.0,4.48,1204.14
15/9-F-11,2015-12-07,24.0,221.37,31.85,80.23,100.0,4.55,1215.25
15/9-F-11,2015-12-08,24.0,221.99,32.12,79.14,100.0,4.58,1210.73
15/9-F-11,2015-12-09,20.17,235.56,38.18,72.97,39.149,10.92,973.0
15/9-F-11,2015-12-10,24.0,228.88,36.06,77.66,31.344,9.54,1168.18
15/9-F-11,2015-12-11,24.0,225.28,33.76,80.39,44.114,7.06,1221.03
15/9-F-11,2015-12-12,24.0,222.65,32.05,81.36,71.795,5.29,1220.87
15/9-F-11,2015-12-13,24.0,221.89,31.48,81.32,100.0,4.81,1223.58
15/9-F-11,2015-12-14,24.0,221.71,31.32,80.33,100.0,4.72,1213.2
15/9-F-11,2015-12-15,24.0,221.54,31.2,79.81,100.0,4.69,1206.37
15/9-F-11,2015-12-16,24.0,221.48,31.15,79.47,100.0,4.67,1190.22
15/9-F-11,2015-12-17,24.0,221.46,31.03,78.96,100.0,4.59,1200.1
15/9-F-11,2015-12-18,24.0,221.48,30.94,77.92,100.0,4.51,1181.96
15/9-F-11,2015-12-19,24.0,221.49,30.83,78.4,100.0,4.44,1173.04
15/9-F-11,2015-12-20,24.0,221.55,30.71,77.83,100.0,4.36,1155.77
15/9-F-11,2015-12-21,24.0,221.69,30.67,77.37,100.0,4.37,1149.91
15/9-F-11,2015-12-22,24.0,221.81,30.61,78.61,100.0,4.29,1137.37
15/9-F-11,2015-12-23,24.0,221.53,30.36,77.26,97.917,4.34,1136.43
15/9-F-11,2015-12-24,24.0,221.55,30.25,77.74,100.0,4.31,1124.81
15/9-F-11,2015-12-25,24.0,221.71,30.17,79.41,97.917,4.26,1120.24
15/9-F-11,2015-12-26,24.0,221.8,30.11,79.48,100.0,4.23,1110.87
15/9-F-11,2015-12-27,24.0,222.18,30.14,78.53,100.0,4.12,1085.91
15/9-F-11,2015-12-28,24.0,222.13,30.04,78.06,100.0,4.17,1098.33
15/9-F-11,2015-12-29,24.0,222.23,29.99,77.82,100.0,4.12,1088.75
15/9-F-11,2015-12-30,24.0,222.37,29.95,78.25,100.0,4.07,1088.15
15/9-F-11,2015-12-31,24.0,222.49,29.92,78.43,100.0,4.04,1079.58
15/9-F-11,2016-01-01,24.0,222.58,29.9,79.34,100.0,4.02,1075.6
15/9-F-11,2016-01-02,24.0,222.98,30.03,77.63,100.0,3.97,1052.84
15/9-F-11,2016-01-03,21.67,233.82,40.23,65.47,72.054,5.06,767.34
15/9-F-11,2016-01-04,24.0,237.29,35.9,67.32,67.308,7.79,854.55
15/9-F-11,2016-01-05,24.0,223.83,30.13,78.87,100.0,4.17,1064.37
15/9-F-11,2016-01-06,24.0,224.08,30.12,78.95,100.0,4.06,1049.77
15/9-F-11,2016-01-07,24.0,224.03,30.02,78.34,100.0,4.05,1054.93
15/9-F-11,2016-01-08,24.0,224.55,30.17,78.6,100.0,3.99,1062.46
15/9-F-11,2016-01-09,24.0,224.86,30.27,78.4,100.0,4.05,1066.1
15/9-F-11,2016-01-10,24.0,225.25,30.33,78.28,100.0,4.06,1069.38
15/9-F-11,2016-01-11,24.0,225.84,30.53,80.03,100.0,4.08,1080.11
15/9-F-11,2016-01-12,24.0,226.35,30.59,80.68,100.0,4.07,1085.46
15/9-F-11,2016-01-13,23.33,231.58,32.91,80.18,81.804,6.15,975.22
15/9-F-11,2016-01-14,24.0,227.36,31.0,81.12,100.0,4.26,1095.77
15/9-F-11,2016-01-15,24.0,227.02,30.64,80.74,100.0,4.22,1095.24
15/9-F-11,2016-01-16,24.0,226.88,30.44,81.02,100.0,4.22,1089.1
15/9-F-11,2016-01-17,24.0,226.81,30.27,81.24,100.0,4.17,1077.76
15/9-F-11,2016-01-18,24.0,226.99,30.28,80.91,100.0,4.1,1069.7
15/9-F-11,2016-01-19,24.0,227.36,30.39,80.98,100.0,3.99,1037.73
15/9-F-11,2016-01-20,20.83,230.96,30.97,79.9,86.417,4.06,884.99
15/9-F-11,2016-01-21,24.0,230.12,31.72,80.55,99.99,3.9,999.89
15/9-F-11,2016-01-22,24.0,229.61,31.4,79.12,99.99,3.91,986.66
15/9-F-11,2016-01-23,24.0,228.16,30.48,79.0,100.0,4.1,1017.71
15/9-F-11,2016-01-24,24.0,227.29,29.85,80.17,99.99,4.15,1029.68
15/9-F-11,2016-01-25,22.67,233.26,32.8,77.39,71.306,6.27,1018.58
15/9-F-11,2016-01-26,24.0,235.56,32.9,75.08,75.78,6.14,909.7
15/9-F-11,2016-01-27,24.0,227.64,29.87,81.44,100.0,4.12,1047.12
15/9-F-11,2016-01-28,24.0,227.66,29.75,78.91,100.0,4.04,999.13
15/9-F-11,2016-01-29,24.0,227.7,29.69,76.75,100.0,3.98,1003.85
15/9-F-11,2016-01-30,24.0,227.79,29.69,77.35,100.0,3.94,998.54
15/9-F-11,2016-01-31,24.0,227.78,29.53,80.98,100.0,3.81,983.98
15/9-F-11,2016-02-01,24.0,227.92,29.59,78.45,100.0,3.84,974.41
15/9-F-11,2016-02-02,24.0,228.08,29.6,77.97,100.0,3.77,974.86
15/9-F-11,2016-02-03,24.0,228.27,29.63,80.5,100.0,3.76,958.24
15/9-F-11,2016-02-04,23.58,234.53,32.19,78.93,77.456,6.22,814.92
15/9-F-11,2016-02-05,24.0,229.41,30.2,78.28,92.011,4.32,959.73
15/9-F-11,2016-02-06,24.0,228.36,29.46,79.38,100.0,3.74,964.7
15/9-F-11,2016-02-07,24.0,228.62,29.48,77.96,100.0,3.66,943.02
15/9-F-11,2016-02-08,24.0,228.95,29.52,79.45,100.0,3.55,941.1
15/9-F-11,2016-02-09,24.0,229.3,29.62,80.58,100.0,3.48,945.72
15/9-F-11,2016-02-10,24.0,229.93,29.84,81.25,100.0,3.38,933.96
15/9-F-11,2016-02-11,24.0,230.95,30.3,80.67,100.0,3.27,946.58
15/9-F-11,2016-02-12,24.0,231.27,30.39,78.81,100.0,3.28,894.51
15/9-F-11,2016-02-13,24.0,231.53,30.41,80.77,100.0,3.24,868.54
15/9-F-11,2016-02-14,24.0,232.02,30.54,80.74,100.0,3.21,884.88
15/9-F-11,2016-02-15,24.0,232.13,30.44,80.73,100.0,3.2,881.95
15/9-F-11,2016-02-16,24.0,232.33,30.44,77.59,100.0,3.24,872.42
15/9-F-11,2016-02-17,24.0,232.69,30.49,77.58,100.0,3.18,869.87
15/9-F-11,2016-02-18,24.0,232.9,30.44,80.5,100.0,3.12,854.03
15/9-F-11,2016-02-19,24.0,232.76,30.28,78.04,100.0,3.2,825.63
15/9-F-11,2016-02-20,24.0,232.71,30.04,79.33,100.0,3.16,853.38
15/9-F-11,2016-02-21,24.0,233.11,30.06,80.02,100.0,3.14,812.43
15/9-F-11,2016-02-22,24.0,232.75,29.69,80.87,100.0,3.23,827.96
15/9-F-11,2016-02-23,24.0,233.31,29.81,80.3,100.0,3.28,827.24
15/9-F-11,2016-02-24,24.0,233.82,29.88,80.48,100.0,3.31,824.52
15/9-F-11,2016-02-25,24.0,234.89,30.26,80.66,100.0,3.27,841.92
15/9-F-11,2016-02-26,24.0,233.65,29.46,81.35,100.0,3.53,915.13
15/9-F-11,2016-02-27,24.0,234.3,29.59,81.3,100.0,3.51,909.45
15/9-F-11,2016-02-28,24.0,235.08,29.8,81.6,100.0,3.5,920.21
15/9-F-11,2016-02-29,24.0,235.61,29.9,79.45,100.0,3.57,913.26
15/9-F-11,2016-03-01,24.0,235.99,29.97,79.12,100.0,3.59,927.68
15/9-F-11,2016-03-02,24.0,236.28,29.87,81.42,100.0,3.47,914.24
15/9-F-11,2016-03-03,24.0,236.46,29.82,81.7,100.0,3.46,904.67
15/9-F-11,2016-03-04,24.0,236.59,29.76,81.34,100.0,3.46,897.9
15/9-F-11,2016-03-05,24.0,236.62,29.66,81.37,100.0,3.44,885.43
15/9-F-11,2016-03-06,24.0,236.8,29.61,81.16,100.0,3.41,884.02
15/9-F-11,2016-03-07,24.0,236.9,29.55,81.51,100.0,3.36,874.84
15/9-F-11,2016-03-08,24.0,237.17,29.58,80.31,100.0,3.35,864.92
15/9-F-11,2016-03-09,24.0,237.47,29.58,80.73,100.0,3.32,853.72
15/9-F-11,2016-03-10,24.0,237.65,29.55,80.77,100.0,3.33,853.34
15/9-F-11,2016-03-11,24.0,237.91,29.53,79.91,100.0,3.3,842.42
15/9-F-11,2016-03-12,24.0,237.44,29.19,79.23,100.0,3.34,840.27
15/9-F-11,2016-03-13,24.0,238.82,29.7,79.17,100.0,3.2,810.39
15/9-F-11,2016-03-14,24.0,237.39,28.9,81.37,100.0,3.3,833.66
15/9-F-11,2016-03-15,24.0,237.57,28.84,81.69,100.0,3.25,826.61
15/9-F-11,2016-03-16,24.0,237.76,28.81,81.61,100.0,3.23,836.04
15/9-F-11,2016-03-17,24.0,237.96,28.77,81.67,100.0,3.18,793.99
15/9-F-11,2016-03-18,24.0,238.53,28.9,81.67,100.0,3.14,782.53
15/9-F-11,2016-03-19,24.0,238.51,28.78,81.57,100.0,3.15,775.2
15/9-F-11,2016-03-20,24.0,238.92,28.84,81.68,100.0,3.09,780.31
15/9-F-11,2016-03-21,24.0,239.53,29.01,81.68,100.0,3.04,771.82
15/9-F-11,2016-03-22,24.0,239.68,28.96,81.82,100.0,3.02,747.5
15/9-F-11,2016-03-23,24.0,240.16,29.05,81.6,100.0,2.99,742.17
15/9-F-11,2016-03-24,24.0,240.46,29.12,79.74,100.0,2.99,747.21
15/9-F-11,2016-03-25,24.0,240.51,28.98,81.04,100.0,2.95,751.04
15/9-F-11,2016-03-26,24.0,241.12,29.17,78.8,100.0,2.93,736.54
15/9-F-11,2016-03-27,23.0,241.75,29.35,77.65,100.0,2.86,700.36
15/9-F-11,2016-03-28,24.0,242.06,29.36,80.2,100.0,2.82,719.31
15/9-F-11,2016-03-29,24.0,242.19,29.24,81.42,100.0,2.78,724.26
15/9-F-11,2016-03-30,24.0,242.44,29.22,81.37,100.0,2.78,707.54
15/9-F-11,2016-03-31,24.0,243.16,29.37,81.22,100.0,2.7,693.73
15/9-F-11,2016-04-01,24.0,243.58,29.45,79.39,100.0,2.71,681.67
15/9-F-11,2016-04-02,24.0,243.85,29.43,79.65,100.0,2.68,671.45
15/9-F-11,2016-04-03,24.0,243.85,29.3,80.36,100.0,2.69,675.8
15/9-F-11,2016-04-04,24.0,243.62,29.02,80.84,100.0,2.69,676.6
15/9-F-11,2016-04-05,24.0,243.6,28.86,80.93,100.0,2.69,674.13
15/9-F-11,2016-04-06,22.83,248.96,29.65,77.83,79.946,3.36,557.55
15/9-F-11,2016-04-07,24.0,244.29,28.72,81.6,99.999,2.73,669.68
15/9-F-11,2016-04-08,24.0,243.47,28.26,81.54,99.994,2.72,618.92
15/9-F-11,2016-04-09,24.0,243.79,28.19,81.18,99.988,2.67,603.35
15/9-F-11,2016-04-10,24.0,244.16,28.13,80.16,99.996,2.64,599.95
15/9-F-11,2016-04-11,24.0,244.44,28.11,80.6,99.997,2.61,586.37
15/9-F-11,2016-04-12,24.0,244.71,28.06,80.3,100.0,2.55,568.36
15/9-F-11,2016-04-13,24.0,244.84,28.05,80.79,99.999,2.53,567.41
15/9-F-11,2016-04-14,24.0,244.89,28.03,81.35,99.995,2.51,571.11
15/9-F-11,2016-04-15,24.0,244.94,28.02,81.16,99.987,2.5,555.12
15/9-F-11,2016-04-16,1.99,250.63,32.39,80.06,6.445,7.01,22.74
15/9-F-11,2016-04-18,10.59,285.25,36.54,60.78,14.241,11.63,162.02
15/9-F-11,2016-04-19,24.0,270.86,28.64,82.52,100.0,2.79,303.43
15/9-F-11,2016-04-20,13.49,268.55,29.09,82.32,54.692,3.1,150.74
15/9-F-11,2016-04-23,2.17,296.35,62.92,31.06,1.948,40.48,65.06
15/9-F-11,2016-04-24,24.0,271.89,33.45,77.54,60.072,7.87,461.16
15/9-F-11,2016-04-25,24.0,262.21,28.57,82.3,99.949,2.95,478.79
15/9-F-11,2016-04-26,24.0,258.74,28.31,82.53,99.95,2.81,488.94
15/9-F-11,2016-04-27,24.0,256.14,28.2,82.49,99.947,2.61,482.1
15/9-F-11,2016-04-28,24.0,254.16,28.08,82.07,100.0,2.53,487.26
15/9-F-11,2016-04-29,24.0,252.99,28.19,81.32,100.0,2.64,524.84
15/9-F-11,2016-04-30,24.0,251.94,28.17,82.07,100.0,2.62,524.45
15/9-F-11,2016-05-01,24.0,251.54,28.33,80.19,100.0,2.61,510.73
15/9-F-11,2016-05-02,24.0,250.96,28.46,80.07,100.0,2.65,529.84
15/9-F-11,2016-05-03,24.0,250.22,28.19,81.62,100.0,2.67,529.53
15/9-F-11,2016-05-04,24.0,249.67,28.3,81.18,100.0,2.71,524.89
15/9-F-11,2016-05-05,24.0,249.32,28.24,81.09,100.0,2.67,528.12
15/9-F-11,2016-05-06,24.0,249.3,28.35,81.16,100.0,2.79,530.3
15/9-F-11,2016-05-07,24.0,249.21,28.34,82.23,100.0,2.78,527.97
15/9-F-11,2016-05-08,24.0,249.17,28.55,82.01,100.0,2.93,526.22
15/9-F-11,2016-05-09,24.0,249.33,28.47,80.98,100.0,2.93,519.43
15/9-F-11,2016-05-10,24.0,249.48,28.42,82.8,100.0,2.87,513.3
15/9-F-11,2016-05-11,24.0,249.57,28.4,82.91,100.0,2.84,511.56
15/9-F-11,2016-05-12,24.0,249.63,28.39,82.73,100.0,2.82,507.33
15/9-F-11,2016-05-13,24.0,249.7,28.41,82.15,100.0,2.84,503.72
15/9-F-11,2016-05-14,24.0,249.72,28.41,81.67,100.0,2.85,499.28
15/9-F-11,2016-05-15,24.0,250.2,28.66,81.77,100.0,2.8,464.72
15/9-F-11,2016-05-16,24.0,249.96,28.43,82.46,100.0,2.86,503.05
15/9-F-11,2016-05-17,24.0,249.97,28.42,82.53,100.0,2.86,494.92
15/9-F-11,2016-05-18,24.0,250.01,28.41,82.26,100.0,2.84,492.22
15/9-F-11,2016-05-19,24.0,250.06,28.39,82.32,100.0,2.84,487.62
15/9-F-11,2016-05-20,24.0,250.11,28.37,81.83,100.0,2.82,486.94
15/9-F-11,2016-05-21,24.0,250.19,28.37,81.8,100.0,2.82,480.05
15/9-F-11,2016-05-22,24.0,250.25,28.31,82.19,100.0,2.76,482.26
15/9-F-11,2016-05-23,24.0,250.33,28.3,82.63,100.0,2.75,484.2
15/9-F-11,2016-05-24,24.0,250.37,28.29,82.27,100.0,2.77,487.5
15/9-F-11,2016-05-25,24.0,250.42,28.27,82.6,100.0,2.73,489.56
15/9-F-11,2016-05-26,24.0,250.37,28.24,82.7,100.0,2.7,489.67
15/9-F-11,2016-05-27,24.0,250.31,28.2,82.7,100.0,2.66,485.01
15/9-F-11,2016-05-28,24.0,250.33,28.18,82.82,100.0,2.64,486.67
15/9-F-11,2016-05-29,24.0,250.33,28.18,82.65,100.0,2.66,482.01
15/9-F-11,2016-05-30,24.0,250.37,28.17,83.01,100.0,2.63,480.45
15/9-F-11,2016-05-31,24.0,250.39,28.18,82.68,100.0,2.65,489.68
15/9-F-11,2016-06-01,24.0,250.37,28.19,82.55,100.0,2.65,489.27
15/9-F-11,2016-06-02,24.0,250.35,28.2,82.5,100.0,2.65,485.42
15/9-F-11,2016-06-03,24.0,250.34,28.16,83.07,100.0,2.62,463.16
15/9-F-11,2016-06-04,24.0,250.38,28.17,82.79,100.0,2.64,489.13
15/9-F-11,2016-06-05,24.0,250.43,28.16,82.71,100.0,2.62,491.8
15/9-F-11,2016-06-06,24.0,250.5,28.16,82.74,100.0,2.62,492.54
15/9-F-11,2016-06-07,24.0,250.54,28.17,82.74,100.0,2.63,494.17
15/9-F-11,2016-06-08,22.42,253.54,29.82,80.34,78.437,4.63,426.92
15/9-F-11,2016-06-09,24.0,251.17,28.36,82.94,100.0,2.91,479.12
15/9-F-11,2016-06-10,24.0,251.03,28.3,83.08,100.0,2.84,493.94
15/9-F-11,2016-06-11,24.0,250.92,28.25,83.14,100.0,2.78,495.73
15/9-F-11,2016-06-12,24.0,250.78,28.21,82.95,100.0,2.77,472.0
15/9-F-11,2016-06-13,24.0,250.74,28.17,83.42,100.0,2.72,494.25
15/9-F-11,2016-06-14,24.0,250.7,28.15,82.78,100.0,2.71,495.97
15/9-F-11,2016-06-15,24.0,250.69,28.15,83.11,100.0,2.69,492.73
15/9-F-11,2016-06-16,24.0,250.66,28.15,83.15,100.0,2.63,496.68
15/9-F-11,2016-06-17,24.0,250.69,28.15,83.22,100.0,2.68,490.41
15/9-F-11,2016-06-18,24.0,250.69,28.17,82.63,100.0,2.72,491.08
15/9-F-11,2016-06-19,24.0,250.69,28.17,82.88,100.0,2.73,491.55
15/9-F-11,2016-06-20,24.0,247.82,28.19,81.58,100.0,2.74,492.63
15/9-F-11,2016-06-21,24.0,250.73,28.16,82.53,100.0,2.71,491.13
15/9-F-11,2016-06-22,24.0,250.76,28.18,81.89,100.0,2.75,490.04
15/9-F-11,2016-06-23,24.0,250.76,28.17,82.67,100.0,2.73,490.31
15/9-F-11,2016-06-24,24.0,250.84,28.14,83.37,100.0,2.69,490.94
15/9-F-11,2016-06-25,24.0,250.87,28.13,83.39,100.0,2.68,487.12
15/9-F-11,2016-06-26,24.0,250.92,28.14,83.25,100.0,2.69,488.4
15/9-F-11,2016-06-27,24.0,250.96,28.14,82.88,100.0,2.69,481.51
15/9-F-11,2016-06-28,24.0,251.05,28.16,81.87,100.0,2.71,485.3
15/9-F-11,2016-06-29,24.0,251.08,28.13,82.74,100.0,2.68,485.8
15/9-F-11,2016-06-30,24.0,251.17,28.15,82.08,100.0,2.68,481.56
15/9-F-11,2016-07-01,24.0,251.38,28.24,82.24,100.0,2.66,488.27
15/9-F-11,2016-07-02,24.0,251.31,28.13,82.59,100.0,2.67,482.07
15/9-F-11,2016-07-03,24.0,251.37,28.11,82.89,100.0,2.65,486.12
15/9-F-11,2016-07-04,24.0,251.41,28.09,83.29,100.0,2.65,477.82
15/9-F-11,2016-07-05,24.0,251.48,28.09,83.4,100.0,2.65,483.57
15/9-F-11,2016-07-06,24.0,251.53,28.09,83.33,100.0,2.65,465.8
