fecha,pozo,horas,oil,gas,agua
2015-08-23,15/9-F-12,24.0,484.62,72033.73,1157.44
2015-08-23,15/9-F-14,24.0,182.72,27160.26,3091.95
2015-08-23,15/9-F-15 D,24.0,323.97,48155.58,151.91
2015-08-23,15/9-F-4,7.34972,,,
2015-08-23,15/9-F-5,7.34972,,,
2015-08-24,15/9-F-1 C,0.0,0.0,0.0,0.0
2015-08-24,15/9-F-11,24.0,1160.11,173584.52,1201.02
2015-08-24,15/9-F-12,24.0,483.49,72342.38,1145.96
2015-08-24,15/9-F-14,24.0,182.3,27276.64,3061.3
2015-08-24,15/9-F-15 D,24.0,323.19,48358.06,150.39
2015-08-24,15/9-F-4,24.0,,,
2015-08-24,15/9-F-5,24.0,,,
2015-08-25,15/9-F-1 C,0.0,0.0,0.0,0.0
2015-08-25,15/9-F-11,24.0,1158.64,172798.34,1196.26
2015-08-25,15/9-F-12,24.0,482.3,71930.24,1140.08
2015-08-25,15/9-F-14,24.0,181.85,27121.24,3045.59
2015-08-25,15/9-F-15 D,24.0,322.41,48084.18,149.62
2015-08-25,15/9-F-4,24.0,,,
2015-08-25,15/9-F-5,24.0,,,
2015-08-26,15/9-F-1 C,0.0,0.0,0.0,0.0
2015-08-26,15/9-F-11,14.27528,671.06,102153.42,777.39
2015-08-26,15/9-F-12,13.60833,323.16,49193.67,857.11
2015-08-26,15/9-F-14,15.15014,83.33,12685.21,1565.89
2015-08-26,15/9-F-15 D,13.525,204.38,31111.47,106.42
2015-08-26,15/9-F-4,16.27514,,,
2015-08-26,15/9-F-5,14.27514,,,
2015-08-27,15/9-F-1 C,0.0,0.0,0.0,0.0
2015-08-27,15/9-F-11,0.0,0.0,0.0,0.0
2015-08-27,15/9-F-12,0.0,0.0,0.0,0.0
2015-08-27,15/9-F-14,0.0,0.0,0.0,0.0
2015-08-27,15/9-F-15 D,0.0,0.0,0.0,0.0
2015-08-27,15/9-F-4,0.0,,,
2015-08-27,15/9-F-5,0.0,,,
2015-08-28,15/9-F-1 C,0.0,0.0,0.0,0.0
2015-08-28,15/9-F-11,0.0,0.0,0.0,0.0
2015-08-28,15/9-F-12,0.0,0.0,0.0,0.0
2015-08-28,15/9-F-14,0.0,0.0,0.0,0.0
2015-08-28,15/9-F-15 D,0.0,0.0,0.0,0.0
2015-08-28,15/9-F-4,0.0,,,
2015-08-28,15/9-F-5,0.0,,,
2015-08-29,15/9-F-1 C,0.0,0.0,0.0,0.0
2015-08-29,15/9-F-11,0.0,0.0,0.0,0.0
2015-08-29,15/9-F-12,0.0,0.0,0.0,0.0
2015-08-29,15/9-F-14,0.0,0.0,0.0,0.0
2015-08-29,15/9-F-15 D,0.0,0.0,0.0,0.0
2015-08-29,15/9-F-4,0.0,,,
2015-08-29,15/9-F-5,0.0,,,
2015-08-30,15/9-F-1 C,0.0,0.0,0.0,0.0
2015-08-30,15/9-F-11,0.0,0.0,0.0,0.0
2015-08-30,15/9-F-12,0.0,0.0,0.0,0.0
2015-08-30,15/9-F-14,0.0,0.0,0.0,0.0
2015-08-30,15/9-F-15 D,0.0,0.0,0.0,0.0
2015-08-30,15/9-F-4,0.0,,,
2015-08-30,15/9-F-5,0.0,,,
2015-08-31,15/9-F-1 C,0.0,0.0,0.0,0.0
2015-08-31,15/9-F-11,17.74153,447.37,77429.47,702.72
2015-08-31,15/9-F-12,23.075,499.83,86507.28,1797.5
2015-08-31,15/9-F-14,14.24167,27.78,4808.85,707.93
2015-08-31,15/9-F-15 D,17.40833,216.67,37499.72,152.97
2015-08-31,15/9-F-4,21.075,,,
2015-08-31,15/9-F-5,20.575,,,
2015-09-01,15/9-F-1 C,0.0,0.0,0.0,0.0
2015-09-01,15/9-F-11,24.0,1154.34,185768.97,1314.62
2015-09-01,15/9-F-12,24.0,469.31,75526.41,1223.67
2015-09-01,15/9-F-14,24.0,157.03,25270.51,2900.8
2015-09-01,15/9-F-15 D,24.0,312.75,50331.01,160.1
2015-09-01,15/9-F-4,24.0,,,
2015-09-01,15/9-F-5,24.0,,,
2015-09-02,15/9-F-1 C,0.0,0.0,0.0,0.0
2015-09-02,15/9-F-11,24.0,1192.8,183061.48,1323.05
2015-09-02,15/9-F-12,24.0,442.93,67977.4,1124.82
2015-09-02,15/9-F-14,24.0,167.01,25630.82,3004.8
2015-09-02,15/9-F-15 D,24.0,295.69,45380.54,147.42
2015-09-02,15/9-F-4,24.0,,,
2015-09-02,15/9-F-5,24.0,,,
2015-09-03,15/9-F-1 C,0.0,0.0,0.0,0.0
2015-09-03,15/9-F-11,24.0,1098.55,173629.79,1270.7
2015-09-03,15/9-F-12,24.0,429.99,67960.86,1138.72
2015-09-03,15/9-F-14,24.0,149.36,23607.11,2802.46
2015-09-03,15/9-F-15 D,24.0,286.99,45359.37,149.21
2015-09-03,15/9-F-4,24.0,,,
2015-09-03,15/9-F-5,24.0,,,
2015-09-04,15/9-F-1 C,16.15833,176.51,27383.9,933.81
2015-09-04,15/9-F-11,24.0,955.69,148269.3,1191.87
2015-09-04,15/9-F-12,24.0,413.54,64158.54,1180.78
2015-09-04,15/9-F-14,24.0,116.5,18074.91,2356.83
2015-09-04,15/9-F-15 D,24.0,275.44,42733.35,154.4
2015-09-04,15/9-F-4,24.0,,,
2015-09-04,15/9-F-5,24.0,,,
2015-09-05,15/9-F-1 C,24.0,291.3,44064.48,1417.15
2015-09-05,15/9-F-11,24.0,1079.01,163219.28,1299.37
2015-09-05,15/9-F-12,24.0,429.77,65011.33,1240.89
2015-09-05,15/9-F-14,24.0,194.21,29378.51,2983.41
2015-09-05,15/9-F-15 D,24.0,281.33,42557.11,147.98
2015-09-05,15/9-F-4,24.0,,,
2015-09-05,15/9-F-5,24.0,,,
2015-09-06,15/9-F-1 C,24.0,344.41,51698.11,1068.6
2015-09-06,15/9-F-11,24.0,1043.55,156646.96,1184.84
2015-09-06,15/9-F-12,24.0,415.64,62391.21,1131.46
2015-09-06,15/9-F-14,24.0,189.75,28482.94,2748.15
2015-09-06,15/9-F-15 D,24.0,272.04,40835.3,134.91
2015-09-06,15/9-F-4,24.0,,,
2015-09-06,15/9-F-5,24.0,,,
2015-09-07,15/9-F-1 C,24.0,360.29,53948.96,983.35
2015-09-07,15/9-F-11,24.0,1036.29,155171.95,1240.34
2015-09-07,15/9-F-12,24.0,412.74,61802.98,1184.45
2015-09-07,15/9-F-14,24.0,188.42,28214.41,2876.86
2015-09-07,15/9-F-15 D,24.0,269.89,40412.99,141.09
2015-09-07,15/9-F-4,24.0,,,
2015-09-07,15/9-F-5,24.0,,,
2015-09-08,15/9-F-1 C,24.0,369.91,55458.25,855.05
2015-09-08,15/9-F-11,24.0,1027.85,154101.3,1260.82
2015-09-08,15/9-F-12,24.0,409.37,61374.57,1203.97
2015-09-08,15/9-F-14,24.0,186.89,28018.82,2924.27
2015-09-08,15/9-F-15 D,24.0,267.64,40126.26,143.4
2015-09-08,15/9-F-4,24.0,,,
2015-09-08,15/9-F-5,24.0,,,
2015-09-09,15/9-F-1 C,24.0,370.14,55321.24,818.86
2015-09-09,15/9-F-11,24.0,1028.02,153648.93,1263.17
2015-09-09,15/9-F-12,24.0,409.62,61222.9,1206.78
2015-09-09,15/9-F-14,24.0,187.0,27949.58,2931.08
2015-09-09,15/9-F-15 D,24.0,267.81,40027.53,143.73
2015-09-09,15/9-F-4,24.0,,,
2015-09-09,15/9-F-5,24.0,,,
2015-09-10,15/9-F-1 C,24.0,355.61,53158.57,754.21
2015-09-10,15/9-F-11,24.0,1024.19,153098.51,1290.16
2015-09-10,15/9-F-12,24.0,408.28,61031.84,1233.14
2015-09-10,15/9-F-14,24.0,186.39,27862.36,2995.11
2015-09-10,15/9-F-15 D,24.0,266.87,39892.36,146.83
2015-09-10,15/9-F-4,24.0,,,
2015-09-10,15/9-F-5,22.26667,,,
2015-09-11,15/9-F-1 C,24.0,334.51,50330.73,706.99
2015-09-11,15/9-F-11,24.0,1027.57,154607.72,1289.94
2015-09-11,15/9-F-12,24.0,409.62,61631.7,1232.89
2015-09-11,15/9-F-14,24.0,187.0,28136.21,2994.49
2015-09-11,15/9-F-15 D,24.0,240.98,36257.24,138.19
2015-09-11,15/9-F-4,24.0,,,
2015-09-11,15/9-F-5,24.0,,,
2015-09-12,15/9-F-1 C,24.0,397.18,58900.62,858.09
2015-09-12,15/9-F-11,24.0,1041.37,154431.79,1278.06
2015-09-12,15/9-F-12,24.0,415.13,61562.68,1221.56
2015-09-12,15/9-F-14,24.0,189.52,28104.7,2966.98
2015-09-12,15/9-F-15 D,24.0,244.15,36205.96,136.88
2015-09-12,15/9-F-4,24.0,,,
2015-09-12,15/9-F-5,21.66667,,,
2015-09-13,15/9-F-1 C,24.0,411.79,60948.22,840.38
2015-09-13,15/9-F-11,24.0,1032.61,152835.56,1279.59
2015-09-13,15/9-F-12,24.0,411.61,60921.6,1222.93
2015-09-13,15/9-F-14,24.0,187.91,27812.03,2970.3
2015-09-13,15/9-F-15 D,24.0,242.11,35834.71,137.06
2015-09-13,15/9-F-4,24.0,,,
2015-09-13,15/9-F-5,24.0,,,
2015-09-14,15/9-F-1 C,24.0,427.44,64121.63,817.92
2015-09-14,15/9-F-11,24.0,1005.36,150815.6,1274.07
2015-09-14,15/9-F-12,24.0,400.78,60120.84,1217.74
2015-09-14,15/9-F-14,24.0,182.96,27446.47,2957.7
2015-09-14,15/9-F-15 D,24.0,235.7,35357.07,136.45
2015-09-14,15/9-F-4,24.0,,,
2015-09-14,15/9-F-5,24.0,,,
2015-09-15,15/9-F-1 C,24.0,434.04,64316.54,890.56
2015-09-15,15/9-F-11,24.0,1040.99,154254.19,1268.62
2015-09-15,15/9-F-12,24.0,414.94,61485.55,1212.41
2015-09-15,15/9-F-14,24.0,189.43,28069.49,2944.75
2015-09-15,15/9-F-15 D,24.0,244.0,36155.83,135.84
2015-09-15,15/9-F-4,24.0,,,
2015-09-15,15/9-F-5,24.0,,,
2015-09-16,15/9-F-1 C,24.0,438.65,64702.0,887.5
2015-09-16,15/9-F-11,24.0,1051.22,155058.71,1263.29
2015-09-16,15/9-F-12,24.0,418.98,61801.05,1207.21
2015-09-16,15/9-F-14,24.0,191.27,28213.52,2932.14
2015-09-16,15/9-F-15 D,24.0,246.35,36337.56,135.24
2015-09-16,15/9-F-4,24.0,,,
2015-09-16,15/9-F-5,24.0,,,
2015-09-17,15/9-F-1 C,24.0,515.22,76528.74,931.11
2015-09-17,15/9-F-11,24.0,1040.85,154606.57,1272.72
2015-09-17,15/9-F-12,24.0,414.92,61630.32,1216.42
2015-09-17,15/9-F-14,24.0,189.42,28135.58,2954.5
2015-09-17,15/9-F-15 D,24.0,243.94,36233.74,136.26
2015-09-17,15/9-F-4,24.0,,,
2015-09-17,15/9-F-5,24.0,,,
2015-09-18,15/9-F-1 C,24.0,614.6,89918.26,1061.29
2015-09-18,15/9-F-11,24.0,1082.77,158412.72,1185.97
2015-09-18,15/9-F-12,24.0,431.6,63144.89,1133.46
2015-09-18,15/9-F-14,24.0,197.04,28827.01,2753.0
2015-09-18,15/9-F-15 D,24.0,253.84,37137.27,127.01
2015-09-18,15/9-F-4,24.0,,,
2015-09-18,15/9-F-5,24.0,,,
2015-09-19,15/9-F-1 C,24.0,509.6,74359.25,765.82
2015-09-19,15/9-F-11,24.0,1051.51,153435.06,1163.41
2015-09-19,15/9-F-12,24.0,419.13,61158.04,1111.84
2015-09-19,15/9-F-14,24.0,191.34,27919.98,2700.5
2015-09-19,15/9-F-15 D,24.0,246.53,35973.83,124.61
2015-09-19,15/9-F-4,24.0,,,
2015-09-19,15/9-F-5,24.0,,,
2015-09-20,15/9-F-1 C,8.30847,109.07,16388.92,176.43
2015-09-20,15/9-F-11,24.0,1006.61,151247.56,1101.64
2015-09-20,15/9-F-12,24.0,401.25,60289.88,1052.88
2015-09-20,15/9-F-14,24.0,183.18,27523.64,2557.29
2015-09-20,15/9-F-15 D,24.0,236.01,35462.31,118.0
2015-09-20,15/9-F-4,24.0,,,
2015-09-20,15/9-F-5,24.0,,,
2015-09-21,15/9-F-1 C,0.0,0.0,0.0,0.0
2015-09-21,15/9-F-11,24.0,1065.57,160596.97,1141.82
2015-09-21,15/9-F-12,24.0,424.75,64015.15,1091.25
2015-09-21,15/9-F-14,24.0,193.91,29224.31,2650.47
2015-09-21,15/9-F-15 D,24.0,250.08,37690.28,122.42
2015-09-21,15/9-F-4,24.0,,,
2015-09-21,15/9-F-5,24.0,,,
2015-09-22,15/9-F-1 C,0.0,0.0,0.0,0.0
2015-09-22,15/9-F-11,22.72458,810.98,126742.7,876.9
2015-09-22,15/9-F-12,23.32486,350.77,54818.62,909.36
2015-09-22,15/9-F-14,23.07486,99.34,15525.09,1370.18
2015-09-22,15/9-F-15 D,23.15805,206.11,32211.93,101.81
2015-09-22,15/9-F-4,19.98376,,,
2015-09-22,15/9-F-5,19.80042,,,
2015-09-23,15/9-F-1 C,0.0,0.0,0.0,0.0
2015-09-23,15/9-F-11,24.0,1070.19,161375.49,1229.15
2015-09-23,15/9-F-12,24.0,426.96,64382.83,1175.76
2015-09-23,15/9-F-14,24.0,190.37,28705.6,2789.04
2015-09-23,15/9-F-15 D,24.0,256.33,38652.82,134.49
2015-09-23,15/9-F-4,24.0,,,
2015-09-23,15/9-F-5,24.0,,,
2015-09-24,15/9-F-1 C,0.0,0.0,0.0,0.0
2015-09-24,15/9-F-11,24.0,1069.42,161188.15,1250.03
2015-09-24,15/9-F-12,24.0,426.3,64254.29,1194.73
2015-09-24,15/9-F-14,24.0,194.61,29333.48,2901.84
2015-09-24,15/9-F-15 D,24.0,222.76,33575.24,118.95
2015-09-24,15/9-F-4,24.0,,,
2015-09-24,15/9-F-5,24.0,,,
2015-09-25,15/9-F-1 C,0.0,0.0,0.0,0.0
2015-09-25,15/9-F-11,24.0,1067.92,162965.69,1348.53
2015-09-25,15/9-F-12,24.0,423.33,64601.7,1195.45
2015-09-25,15/9-F-14,24.0,169.33,25840.68,3001.96
2015-09-25,15/9-F-15 D,24.0,209.22,31927.64,121.91
2015-09-25,15/9-F-4,24.0,,,
2015-09-25,15/9-F-5,24.0,,,
2015-09-26,15/9-F-1 C,0.0,0.0,0.0,0.0
2015-09-26,15/9-F-11,24.0,1070.45,161704.07,1343.26
2015-09-26,15/9-F-12,24.0,424.5,64126.09,1191.23
2015-09-26,15/9-F-14,24.0,169.8,25650.44,2991.38
2015-09-26,15/9-F-15 D,24.0,209.8,31692.48,121.48
2015-09-26,15/9-F-4,24.0,,,
2015-09-26,15/9-F-5,24.0,,,
2015-09-27,15/9-F-1 C,0.0,0.0,0.0,0.0
2015-09-27,15/9-F-11,24.0,1056.78,161682.12,1341.38
2015-09-27,15/9-F-12,24.0,419.13,64125.17,1189.71
2015-09-27,15/9-F-14,24.0,167.65,25650.07,2987.55
2015-09-27,15/9-F-15 D,24.0,207.14,31691.94,121.33
2015-09-27,15/9-F-4,24.0,,,
2015-09-27,15/9-F-5,24.0,,,
2015-09-28,15/9-F-1 C,0.0,0.0,0.0,0.0
2015-09-28,15/9-F-11,24.0,1052.85,160106.5,1334.7
2015-09-28,15/9-F-12,24.0,417.56,63498.91,1183.76
2015-09-28,15/9-F-14,24.0,167.02,25399.56,2972.61
2015-09-28,15/9-F-15 D,24.0,206.37,31382.29,120.72
2015-09-28,15/9-F-4,24.0,,,
2015-09-28,15/9-F-5,24.0,,,
2015-09-29,15/9-F-1 C,0.0,0.0,0.0,0.0
2015-09-29,15/9-F-11,24.0,1050.53,160121.28,1275.78
2015-09-29,15/9-F-12,24.0,416.21,63438.54,1130.32
2015-09-29,15/9-F-14,24.0,165.39,25209.29,2819.84
2015-09-29,15/9-F-15 D,24.0,206.02,31401.89,115.45
2015-09-29,15/9-F-4,24.0,,,
2015-09-29,15/9-F-5,24.0,,,
2015-09-30,15/9-F-1 C,0.0,0.0,0.0,0.0
2015-09-30,15/9-F-11,24.0,1088.75,165304.94,1254.05
2015-09-30,15/9-F-12,24.0,385.85,58582.77,1105.77
2015-09-30,15/9-F-14,24.0,171.36,26017.74,2771.02
2015-09-30,15/9-F-15 D,24.0,213.46,32408.83,113.45
2015-09-30,15/9-F-4,24.0,,,
2015-09-30,15/9-F-5,24.0,,,
2015-10-01,15/9-F-1 C,0.0,0.0,0.0,0.0
2015-10-01,15/9-F-11,24.0,1104.83,168051.94,1294.45
2015-10-01,15/9-F-12,24.0,391.95,59617.51,1142.57
2015-10-01,15/9-F-14,24.0,175.34,26670.99,2884.15
2015-10-01,15/9-F-15 D,24.0,216.65,32953.56,117.13
2015-10-01,15/9-F-4,24.0,,,
2015-10-01,15/9-F-5,24.0,,,
2015-10-02,15/9-F-1 C,0.0,0.0,0.0,0.0
2015-10-02,15/9-F-11,24.0,1117.65,169726.29,1294.11
2015-10-02,15/9-F-12,24.0,408.03,61964.74,1175.53
2015-10-02,15/9-F-14,24.0,191.42,29069.88,3111.74
2015-10-02,15/9-F-15 D,24.0,211.61,32135.83,113.07
2015-10-02,15/9-F-4,24.0,,,
2015-10-02,15/9-F-5,24.0,,,
2015-10-03,15/9-F-1 C,0.0,0.0,0.0,0.0
2015-10-03,15/9-F-11,24.0,1162.37,177027.11,1397.81
2015-10-03,15/9-F-12,24.0,404.51,61605.55,1210.31
2015-10-03,15/9-F-14,24.0,189.77,28901.37,3203.79
2015-10-03,15/9-F-15 D,24.0,209.78,31949.36,116.41
2015-10-03,15/9-F-4,21.5,,,
2015-10-03,15/9-F-5,24.0,,,
2015-10-04,15/9-F-1 C,0.0,0.0,0.0,0.0
2015-10-04,15/9-F-11,24.0,1159.62,175514.08,1384.6
2015-10-04,15/9-F-12,24.0,402.23,60879.64,1194.95
2015-10-04,15/9-F-14,24.0,187.11,28320.49,3136.55
2015-10-04,15/9-F-15 D,24.0,209.12,31651.0,115.22
2015-10-04,15/9-F-4,24.0,,,
2015-10-04,15/9-F-5,21.15,,,
2015-10-05,15/9-F-1 C,0.0,0.0,0.0,0.0
2015-10-05,15/9-F-11,24.0,1151.09,175457.05,1392.57
2015-10-05,15/9-F-12,24.0,399.95,60963.68,1203.89
2015-10-05,15/9-F-14,24.0,187.63,28600.25,3186.81
2015-10-05,15/9-F-15 D,24.0,207.39,31612.12,115.78
2015-10-05,15/9-F-4,24.0,,,
2015-10-05,15/9-F-5,23.0,,,
2015-10-06,15/9-F-1 C,0.0,0.0,0.0,0.0
2015-10-06,15/9-F-11,24.0,1145.05,174900.53,1390.42
2015-10-06,15/9-F-12,24.0,397.87,60771.58,1202.05
2015-10-06,15/9-F-14,24.0,186.65,28510.12,3181.96
2015-10-06,15/9-F-15 D,24.0,206.33,31515.25,115.61
2015-10-06,15/9-F-4,24.0,,,
2015-10-06,15/9-F-5,24.0,,,
2015-10-07,15/9-F-1 C,0.0,0.0,0.0,0.0
2015-10-07,15/9-F-11,24.0,1148.87,174297.18,1382.63
2015-10-07,15/9-F-12,24.0,399.04,60539.93,1194.88
2015-10-07,15/9-F-14,24.0,187.21,28401.45,3162.96
2015-10-07,15/9-F-15 D,24.0,206.94,31395.06,114.92
2015-10-07,15/9-F-4,24.0,,,
2015-10-07,15/9-F-5,24.0,,,
2015-10-08,15/9-F-1 C,0.0,0.0,0.0,0.0
2015-10-08,15/9-F-11,24.0,1133.96,173374.37,1382.74
2015-10-08,15/9-F-12,24.0,393.22,60119.93,1193.0
2015-10-08,15/9-F-14,24.0,184.47,28204.41,3158.0
2015-10-08,15/9-F-15 D,24.0,203.92,31177.02,114.74
2015-10-08,15/9-F-4,24.0,,,
2015-10-08,15/9-F-5,24.0,,,
2015-10-09,15/9-F-1 C,0.0,0.0,0.0,0.0
2015-10-09,15/9-F-11,24.0,1188.88,179684.86,1483.32
2015-10-09,15/9-F-12,24.0,400.26,60494.36,1210.66
2015-10-09,15/9-F-14,24.0,192.53,29098.55,3108.05
2015-10-09,15/9-F-15 D,24.0,212.82,32165.23,112.93
2015-10-09,15/9-F-4,24.0,,,
2015-10-09,15/9-F-5,24.0,,,
2015-10-10,15/9-F-1 C,0.0,0.0,0.0,0.0
2015-10-10,15/9-F-11,24.0,1187.22,179770.13,1495.48
2015-10-10,15/9-F-12,24.0,399.08,60427.91,1218.66
2015-10-10,15/9-F-14,24.0,191.96,29066.59,3128.61
2015-10-10,15/9-F-15 D,24.0,212.21,32132.14,113.68
2015-10-10,15/9-F-4,24.0,,,
2015-10-10,15/9-F-5,24.0,,,
2015-10-11,15/9-F-1 C,0.0,0.0,0.0,0.0
2015-10-11,15/9-F-11,24.0,1190.45,180151.78,1492.89
2015-10-11,15/9-F-12,24.0,400.33,60582.52,1217.09
2015-10-11,15/9-F-14,24.0,192.56,29140.96,3124.55
2015-10-11,15/9-F-15 D,24.0,212.88,32215.62,113.54
2015-10-11,15/9-F-4,24.0,,,
2015-10-11,15/9-F-5,24.0,,,
2015-10-12,15/9-F-1 C,0.0,0.0,0.0,0.0
2015-10-12,15/9-F-11,24.0,1176.43,179312.09,1494.74
2015-10-12,15/9-F-12,24.0,395.79,60327.54,1219.15
2015-10-12,15/9-F-14,24.0,190.38,29018.31,3129.87
2015-10-12,15/9-F-15 D,24.0,210.45,32077.63,113.72
2015-10-12,15/9-F-4,24.0,,,
2015-10-12,15/9-F-5,24.0,,,
2015-10-13,15/9-F-1 C,0.0,0.0,0.0,0.0
2015-10-13,15/9-F-11,23.16667,1037.47,159732.32,1460.37
2015-10-13,15/9-F-12,23.16667,347.6,53518.6,1186.21
2015-10-13,15/9-F-14,23.16667,151.5,23326.06,2759.36
2015-10-13,15/9-F-15 D,23.16667,187.23,28826.5,112.08
2015-10-13,15/9-F-4,16.68279,,,
2015-10-13,15/9-F-5,15.50764,,,
2015-10-14,15/9-F-1 C,6.10819,68.45,10292.08,231.01
2015-10-14,15/9-F-11,24.0,1141.23,171603.71,1500.22
2015-10-14,15/9-F-12,24.0,387.47,58262.34,1234.81
2015-10-14,15/9-F-14,24.0,186.2,27997.95,3167.01
2015-10-14,15/9-F-15 D,24.0,206.01,30976.59,115.17
2015-10-14,15/9-F-4,24.0,,,
2015-10-14,15/9-F-5,24.0,,,
2015-10-15,15/9-F-1 C,24.0,105.62,16146.96,1645.08
2015-10-15,15/9-F-11,24.0,1150.21,175842.07,1495.41
2015-10-15,15/9-F-12,24.0,385.64,58955.08,1215.47
2015-10-15,15/9-F-14,24.0,185.5,28358.14,3120.42
2015-10-15,15/9-F-15 D,24.0,205.07,31349.91,113.39
2015-10-15,15/9-F-4,24.0,,,
2015-10-15,15/9-F-5,24.0,,,
2015-10-16,15/9-F-1 C,24.0,157.84,23819.66,1228.59
2015-10-16,15/9-F-11,24.0,1182.94,178521.98,1571.61
2015-10-16,15/9-F-12,24.0,396.94,59902.76,1278.45
2015-10-16,15/9-F-14,24.0,190.93,28813.99,3282.1
2015-10-16,15/9-F-15 D,24.0,211.08,31855.07,119.27
2015-10-16,15/9-F-4,24.0,,,
2015-10-16,15/9-F-5,24.0,,,
2015-10-17,15/9-F-1 C,24.0,153.95,23111.45,862.14
2015-10-17,15/9-F-11,24.0,1169.51,175572.06,1533.87
2015-10-17,15/9-F-12,24.0,392.73,58958.31,1248.71
2015-10-17,15/9-F-14,24.0,188.91,28359.69,3205.76
2015-10-17,15/9-F-15 D,24.0,208.84,31352.65,116.49
2015-10-17,15/9-F-4,18.41667,,,
2015-10-17,15/9-F-5,18.75,,,
2015-10-18,15/9-F-1 C,24.0,150.21,22354.38,714.55
2015-10-18,15/9-F-11,24.0,1172.3,174462.22,1521.76
2015-10-18,15/9-F-12,24.0,394.25,58672.87,1240.7
2015-10-18,15/9-F-14,24.0,189.64,28222.39,3185.18
2015-10-18,15/9-F-15 D,24.0,209.65,31200.92,115.74
2015-10-18,15/9-F-4,24.0,,,
2015-10-18,15/9-F-5,22.0,,,
2015-10-19,15/9-F-1 C,24.0,225.44,33844.5,861.16
2015-10-19,15/9-F-11,24.0,1135.6,170485.55,1497.62
2015-10-19,15/9-F-12,24.0,382.11,57364.85,1221.64
2015-10-19,15/9-F-14,24.0,183.8,27593.22,3136.26
2015-10-19,15/9-F-15 D,24.0,203.19,30505.28,113.97
2015-10-19,15/9-F-4,24.0,,,
2015-10-19,15/9-F-5,24.0,,,
2015-10-20,15/9-F-1 C,24.0,220.67,33090.49,816.18
2015-10-20,15/9-F-11,24.0,1137.63,170592.93,1452.65
2015-10-20,15/9-F-12,24.0,382.77,57398.32,1184.9
2015-10-20,15/9-F-14,24.0,184.12,27609.32,3041.93
2015-10-20,15/9-F-15 D,24.0,203.54,30522.57,110.54
2015-10-20,15/9-F-4,24.0,,,
2015-10-20,15/9-F-5,24.0,,,
2015-10-21,15/9-F-1 C,24.0,208.22,31224.76,701.65
2015-10-21,15/9-F-11,24.0,1129.59,169400.05,1482.67
2015-10-21,15/9-F-12,24.0,380.09,56999.14,1209.43
2015-10-21,15/9-F-14,24.0,182.83,27417.31,3104.92
2015-10-21,15/9-F-15 D,24.0,202.12,30310.14,112.82
2015-10-21,15/9-F-4,24.0,,,
2015-10-21,15/9-F-5,24.0,,,
2015-10-22,15/9-F-1 C,24.0,217.89,32598.24,698.55
2015-10-22,15/9-F-11,24.0,1129.0,168913.06,1409.85
2015-10-22,15/9-F-12,24.0,379.88,56834.85,1150.03
2015-10-22,15/9-F-14,24.0,182.73,27338.28,2952.42
2015-10-22,15/9-F-15 D,24.0,202.01,30222.59,107.28
2015-10-22,15/9-F-4,24.0,,,
2015-10-22,15/9-F-5,24.0,,,
2015-10-23,15/9-F-1 C,24.0,218.67,32908.07,729.62
2015-10-23,15/9-F-11,24.0,1115.41,167864.4,1449.65
2015-10-23,15/9-F-12,24.0,375.3,56481.09,1182.47
2015-10-23,15/9-F-14,24.0,180.53,27168.12,3035.7
2015-10-23,15/9-F-15 D,24.0,199.61,30039.78,110.33
2015-10-23,15/9-F-4,24.0,,,
2015-10-23,15/9-F-5,24.0,,,
2015-10-24,15/9-F-1 C,24.0,252.89,38310.69,735.2
2015-10-24,15/9-F-11,24.0,1102.06,166952.38,1554.54
2015-10-24,15/9-F-12,24.0,370.78,56169.38,1267.92
2015-10-24,15/9-F-14,24.0,178.36,27020.67,3255.37
2015-10-24,15/9-F-15 D,24.0,197.22,29877.44,118.31
2015-10-24,15/9-F-4,24.0,,,
2015-10-24,15/9-F-5,24.0,,,
2015-10-25,15/9-F-1 C,24.0,284.35,42500.83,786.01
2015-10-25,15/9-F-11,24.0,1164.72,174086.01,1562.12
2015-10-25,15/9-F-12,24.0,391.93,58579.99,1274.34
2015-10-25,15/9-F-14,24.0,188.52,28177.72,3271.54
2015-10-25,15/9-F-15 D,24.0,208.44,31154.88,118.89
2015-10-25,15/9-F-4,24.0,,,
2015-10-25,15/9-F-5,24.0,,,
2015-10-26,15/9-F-1 C,24.0,393.65,64546.06,860.01
2015-10-26,15/9-F-11,1.52514,10.71,1756.77,16.28
2015-10-26,15/9-F-12,24.0,342.9,56227.27,1263.48
2015-10-26,15/9-F-14,24.0,164.94,27046.03,3243.67
2015-10-26,15/9-F-15 D,24.0,182.37,29904.43,117.88
2015-10-26,15/9-F-4,24.0,,,
2015-10-26,15/9-F-5,24.0,,,
2015-10-27,15/9-F-1 C,24.0,418.62,68466.4,846.55
2015-10-27,15/9-F-11,0.0,0.0,0.0,0.0
2015-10-27,15/9-F-12,24.0,342.74,56056.24,1277.12
2015-10-27,15/9-F-14,24.0,164.86,26963.76,3278.68
2015-10-27,15/9-F-15 D,24.0,182.31,29816.7,119.17
2015-10-27,15/9-F-4,24.0,,,
2015-10-27,15/9-F-5,24.0,,,
2015-10-28,15/9-F-1 C,24.0,399.81,64240.2,801.29
2015-10-28,15/9-F-11,0.0,0.0,0.0,0.0
2015-10-28,15/9-F-12,24.0,372.18,59801.33,1344.66
